comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
Tahniah nurul izzah... Keputusan terbaik,@ricky89090,Dr Doom ,4,0,2023-1-31,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
He..hee,@suriyamansor,Suriya Mansor ,0,0,2023-1-31,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
Terima kasih DSAI dan Nurul Izzah kerana pengorbanan utk berkhidmat utk rakyat & negara tanpa ambil 1 sen pun duit rakyat .,@soleil_5778,Soleil ,0,0,2023-2-1,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
"Terbawa2 slogan pm lm, keluarga msia....ni lah contohnya😂😂😂😂😂",@luakbuapak,LuakbuapakN9 ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
huhuhu,@wawa1273,wawa ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
ni dinamakan parti anak beranak lebih baik rakyat x g mengundi haritu.,@zanaariffin560,zanaariffin560 ,2,1,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
tahniah 🥰🥰🥰,@hairisabri,Hairi Sabri ,1,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
family business,@ravindranarsenal,Ravindran ,0,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
janji x de 3-5%😂😂,@jebat6748,jebat 6748 ,1,0,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
Koyak ke😂😂,@maliki8464,mr m ,0,1,2023-1-30,2023-02-07,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,674,351,94,2023-1-29,61.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675767600&x-signature=Pz0t51VJ6gywdgh7f6YVwrQKrNo%3D
