comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
ok...pastikn xdpt apa2 habuan 😂😂,@jackboroi,Jack_Boroi ,0,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
melingkup dah PH...🤣🤣🤣,@normizisaad,AnkPulau ,1,1,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
👳‍♀🙋‍♂👳‍♂👍🇲🇾🇲🇾🇲🇾,@anaqicorner,anaqicorner ,0,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
macai dgn percaya tanpa bukti mmg bakat sejati😂,@pemburu_usdollar,Pemburu_usdollar ,1,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
terbaik 🥳,@rainsazic,😘 Rain Sazic 🥰 ,0,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
walaun Lagi panas dok pertikai saja😂😂,@azlangurun,Azlan gurun ,2,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
betul tu.. 80 ribu gaji dgn alaun kerja ddk diam jer kerja pun tak jalan yg tu pyokong malaun suka ke😂,@imanshah820,imanshah ,3,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
Masyukk dinasti bg non 😂😂😂,@armana2021,armana2021 ,1,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
aiya..kasi dia bikin lah🥰,@koocheefoo,Koo Chee Foo ,0,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
Tipah tertipu..,@mat_sentap,kilau_sentap2 ,0,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
"Macam ni lah..Mesti bayar sewa office sendiri, bayar duit pegawai sendiri, bayar duit komputer sendiri, bayar duit travel sendiri..Bagus berkorban",@jojomucu,jojomucu ,0,0,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
"😅😅😅dengar boleh
percaya saya x yakin...sebab semua sama..saya pun x ikut undi sistem barat😅😅",@slkpeabadveos_4,user300512080211 ,1,3,2023-1-31,2023-02-07,https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,163,30,10,2023-1-31,1130,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675767600&x-signature=lHPXe1aYHLmJmACC7JDJAAfy2to%3D
