comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
fuhhh dia punya pusing..mak dato,@redzuanesa,Redzuan81 ,607,39,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/0c7607f6fdb2610885a4c97160714989~c5_100x100.jpg?x-expires=1677520800&x-signature=QyY%2FNTjk%2FmieFmKMri229HJmiEU%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
Nape dlm belanjawan tk sebut setiap hutang samada bank atau segala bil² akn di tanggung kerajaan barulah rakyat tk tuntut kwsp mereka.😏,@fiena82,iena@man ,151,25,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/dfc589ec582b3382ace7f0aef07408b1~c5_100x100.jpg?x-expires=1677520800&x-signature=zhWcRZmDhq7WC2U0AwReZgJ5aA8%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
masalah skarang bukan org kaya yg nak minta kluarkan duit..org yg tgh kesusahan yg mohon kluarkan.amenda lah pmx nie..,@ienaahmad_,ienaahmad_ ,427,28,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/bff0393a5d854d08ac42c08d624de3e2~c5_100x100.jpg?x-expires=1677520800&x-signature=jJ85UctyaswneD%2FJixogpQqHoyQ%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
@anwaribrahimofficial ya Allah masalah skg ni org kaya xnk pun keluarkan yg nk keluar kami yg susah ni pe bnde yg xpaham ni,@farrahliza,farahjsc ,275,22,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6d78cd471f7f107d8987d64034e63416~c5_100x100.jpg?x-expires=1677520800&x-signature=EY6c8M0gROSsiLEYtTU%2FsddtndQ%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
Tk pe. Tungu je prn nanti. Rakyat rakyat negeri masing masing pilih la YB yg boleh bantu rakyat. Jgn lupa darat,@zulfiq1981,zulariffin81 ,8,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/3ad40f3578c44733edad6b02b70c1aa4~c5_100x100.jpg?x-expires=1677520800&x-signature=gM1Kc5dDp52AKaFs5HNHBYOEosw%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
Habislah PH masa PRN nanti.,@fgcobra96,【FG】COBRA ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/66052d017e8d8d51fcb824182d64128f~c5_100x100.jpg?x-expires=1677520800&x-signature=KBDPK1RWjfbitcIJv7DOa5r4ckE%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
mcm mna la kami ni yg tak ada bantuan dari kerajaan..,@janidiji,janny ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e49ffec59ad7ddcd8befe49ab5c86737~c5_100x100.jpg?x-expires=1677520800&x-signature=R%2BrmY%2FjbvXvuwQi%2FWOJPHxm8GfE%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
best la ang..auto kuat,@user2794402406099,Muhamad Muzaffar bin Mat Lazim ,0,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677520800&x-signature=CF%2F96kNXTXyNILyYSm7vKX%2F9PIY%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
hrini mng esk lingkup..formula harey😆,@syukur_99,syukur ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/914e46186f95ab780e299e93ff746d36.jpg?x-expires=1677520800&x-signature=rDue8Zmwv%2F5gqyB1RQXe5TKmoac%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
":yg kaya T20, buat apa nak benarkan mrk keluarkan KWSP sbb gaji bulanan mrk dah byk.",@abe_mer69,abe_mer🐼 ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1609547369696258.jpg?x-expires=1677520800&x-signature=9VgvMAYEQsSPwYpqD1NERyTjpTA%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
kami nk kwsp...cakap ja banyak ...cerita bagai ...menci 😥,@yatieibrahim71,Yatie ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/33767ad88b67337ab79494dd4974a1d0~c5_100x100.jpg?x-expires=1677520800&x-signature=yhrE4rsHY81cZ4or3fmKtLZsOv0%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
"kwsp xbg kluar,
peruntukkkn Raya /subsidi hnya utk kerajaan Yang swasta xdpat..xadil",@azierah00,Aziera Atierah ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/7cbd193d0c7ad5eae3599b6cabd63022~c5_100x100.jpg?x-expires=1677520800&x-signature=BMaRh28Qg4lzjLjblIX44QevAPM%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
"jangan cakap terdesak la,,,jangan ambil alasan,,itu duit rakyat kasi Lulu's la,,,",@jellwish,wish93 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/3bf3e7e9477ef4fd7aaa79a060c6bf33~c5_100x100.jpg?x-expires=1677520800&x-signature=wY9jh7NcdJZ1C3RJFF4ApGwdO1k%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
nasib Lando xmasuk2 parlimen..,@mrshinrei,mrshinrei ,0,0,https://lh3.googleusercontent.com/a-/AFdZucq1gY-ck48SK8ssYYLjwEZgdSkmh8p_azxDocs7=s300-c,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
melalut dia ckp..formula ape yg dia pkai..,@johnaly747,johnaly747 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/b1a1533f3628b20c73abb36400e92f75~c5_100x100.jpg?x-expires=1677520800&x-signature=D%2BE79wdCOjdestSQUMG2mGSPWlc%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
@Anuar Ibrahim kuat betul pusing ya nnti prn kita kasi pusing tok pulak ye,@jenggos9331,NazAlPamalo ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/bc65d3419049e7a330a9a71285bcb9da~c5_100x100.jpg?x-expires=1677520800&x-signature=oq0tWm0nI6UjLviwtlHSdBsD1IQ%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
nyanyok lebih,@arasharash355,arasharash355 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/9f9fe1c339be92195b5d792c21875f03~c5_100x100.jpg?x-expires=1677520800&x-signature=Ffki2w8SMWccF1yX%2FVYXtgPjZf0%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
sy mmg terdesak ..nk 20k je ..,@johh.john1,🇮🇩🇲🇾 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/83b0283cf6f8ff9d7a283059c2228f9a~c5_100x100.jpg?x-expires=1677520800&x-signature=2j1aDgDTBUfkq%2FktNH%2F%2FUiDMdho%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@saje_sembang/video/7203668019527175425,7627,4085,909,2023-02-25,397.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUeA66JpABJEJWgHrWyCDkjOODQDIBexBP2ebn?x-expires=1677448800&x-signature=WTVjURGPwrZwiraIdKUcC2QHxq8%3D,Respond 4 PM tentang pengeluaran KWSP 2.0 semasa belanjawan 2023 #kwspbersasar  #kwsp2023  #kwsp10k  #kwspforall  #50koneoff 
