comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
Menyesal undi PH …. Menyesal 100%,@toktik.world,TokTik World ,347,111,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/dec7665307ee32d6aeadaf4190eef78f~c5_100x100.jpg?x-expires=1677520800&x-signature=mjZKv%2FJ0amDIAGHcPmKrpAeV2PU%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
menyesal undi PH,@zul4rief,YtJt 👻 ,155,106,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8bf9f6caed789284e8914be00497b521~c5_100x100.jpg?x-expires=1677520800&x-signature=UxnFQjRii2lX4Pn75IeHMYDqr1o%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
Brp kerat je org yg 40 - 54 yg akaun 1 bawah 10k?,@haizan466,Aaizan_M ,119,61,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/598ff367f21861562913e9500871510c~c5_100x100.jpg?x-expires=1677520800&x-signature=C3jV9F0W5ELrxj%2FH0RR5JWkKwUs%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
I rasa PH x kn akn JD lama kerajaan...PH akn hilang cepat😂😂PN akn JD kerajaan baru,@moojenny2,moojenny2 ,72,27,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7131400335352037402~c5_100x100.jpg?x-expires=1677520800&x-signature=3C7bx72zu4r8YySGCytl8v1zDPQ%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
tahniah lah sape sokong ph,@duanduan642,duan duan ,55,9,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7184764503974739994~c5_100x100.jpg?x-expires=1677520800&x-signature=hrzB4El8yhaPYnu%2FEMaUbukTbz0%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
nie bkn penyelesaian buat kami yg mahukan cash utk bayar semua hutang yg tertunggak,@aniemdzin,Anie Madzin ,51,43,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/cd03ab31c08e123a8c4e13ffc91c124a~c5_100x100.jpg?x-expires=1677520800&x-signature=dpga2mSxzlEHa2aoAKambLUqfkY%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
"kalau cash ok la,ni mau tunggu Umur 56thun Bru merasa rm500 tu🤣🤣🤣🤣🤣",@sebarangaja100,sebarangaja100 ,12,8,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7133108491769774106~c5_100x100.jpg?x-expires=1677520800&x-signature=YZG1NWEzt2YTG7g7hTAlbxXGKMk%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
kerajaan gagal,@rizuwanshah,Rizuwanshah ,0,2,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7192682906119045147~c5_100x100.jpg?x-expires=1677520800&x-signature=%2FSok0pb8pt5DoMxXqor2AgX3nx8%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
hadir support 🥰,@sarifah357,Tik Toker ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f6dd7a0ebae55b9d9417a83dea5d7256~c5_100x100.jpg?x-expires=1677520800&x-signature=wa3Ly7UWLICJ%2BYiX3KqJho%2BmbFc%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
"Support, hadir ya 😊👍🏻",@eily86,Ili Eily Fathahiah ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1623509185394690.jpg?x-expires=1677520800&x-signature=3wgQiwnLkdwqUzod0PgxMEBaZKw%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@xtra_my/video/7203669755503349018,3993,2485,671,2023-02-25,242.1K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6af5e36735246de8eca007f464d304f_1677235074?x-expires=1677448800&x-signature=BLwdm2kY%2Bb%2FjUOavCdX6J8DBGfo%3D,"Rakyat berumur 40 - 54 tahun (dengan simpanan KWSP kurang RM10 ribu di Akaun 1), Kerajaan akan menambah caruman simpanan KWSP Akaun 1 sebanyak RM500. Program ini memanfaatkan hampir 2 juta ahli KWSP. #Belanjawan2023TV3  #xtra  #xtramy  #kwsp  "
