comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
"UTK swasta xde ke,,kami xnk hadiah kami nk kuarkn ckit KWSP",@faizalujang83,Faizal Ujang83 ,496,33,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/aade7083cbccd0e2634dc5d26c2e86cb~c5_100x100.jpg?x-expires=1677517200&x-signature=ycqxgplKJ9rZQkxtAcjMh3FiVwo%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
Swasta kene mintak majikan masing2 la 😅,@su.kati,su.kati ,124,8,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/ffbd6adef2068efdb28487973637259c~c5_100x100.jpg?x-expires=1677517200&x-signature=Be%2FhgHzoPUWWVxI%2FoztJR417EDc%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
yg swasta mtk ngan tokey koranglah😆,@kurt_cobain59,kurt_cobain ,110,20,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/9fd7a4d92c6910aaca94c6ed0e4a3d07~c5_100x100.jpg?x-expires=1677517200&x-signature=%2F9KQcUf2yjLmq2CtlMwYwM4XaKU%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
Mcm dulu jgk Ingat lg byk,@azmanalif275,Azman Alif275 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/272ae9b049ce0886aeac177a0b51cd85~c5_100x100.jpg?x-expires=1677517200&x-signature=fRrn7QoCcLiyon4rhSYiiExovXY%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
kaunter yg ad 10 tolong buka 5 ke ats jgn buka 2 je...,@mom2h_,Elyn Fazlyn ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/1d071760ae18c0475538d67a6c8eb611~c5_100x100.jpg?x-expires=1677517200&x-signature=S5hgZgV7JkH4d5b3ZyWqLFiIgiY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
tak da ape2 bantuan utk swasta..tlg lah buat sesuatu utk control kenaikan harga makanan basah dan kering,@harlina5250,Harlina 5250 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/be6487ab65940fd82a67abecce9f701e~c5_100x100.jpg?x-expires=1677517200&x-signature=Pf%2BUMEfBZySWG0Y8xt%2BEr0%2F7gkM%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
kami penoreh getah dapat apa?,@melingara,melingara vavar ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/09550e096d76087b44a4d7c2825d89b9~c5_100x100.jpg?x-expires=1677517200&x-signature=2o0EVYHySEflwUd2PtaDZxBRa8A%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
"deepavali X Ada bantuan,",@yadhana0205,Yadhanasri@DODOO ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e017ac022c24c2607987557caf261a7b~c5_100x100.jpg?x-expires=1677517200&x-signature=Ic1iFX6whscvI30NeUHuV9uCuFA%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
kerajaan hanya pentingkan penjawat awam,@salleh9301,Salleh9301 ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6953483147367579649.jpg?x-expires=1677517200&x-signature=8iCnPhQlMYhPvplDAPCQCCs1JIA%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
yg swasta dpt apa,@suamiorang1218,SUAMIORANG1218 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a03b7f4da1cb7f1a803bf630bab162ac~c5_100x100.jpg?x-expires=1677517200&x-signature=a1WgIfg%2B6JER%2FnftD3XjQDih2RI%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203664653187058971,41.5K,5821,11.5K,2023-02-25,1.3M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/458ef69daeda4bb9bddc5036d2f62357_1677233886?x-expires=1677448800&x-signature=lmmBZVTTyQ9A3XGhcDA39ZyClZA%3D,#belanjawan2023  Duit raya 😁. #belanjawanmadani  #beritaditiktok  #fyp  #trendingnewsmalaysia  
