comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
xthu nk gelak ke nk marah..adoiiii,@86kia,ABG 🚛LORI🚛 ,365,24,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/d99e73b5c6faad08584c67067b271204~c5_100x100.jpg?x-expires=1677513600&x-signature=wwHwH51WeZDCrn0IDYJ6Mp4Ou5Y%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
dok rasa rakyat seronok la tambah 500..tkde sapa pn seronok.rakyat nk kluaq duit bkn srh tambah,@matijansintaro,sintaro ,1164,108,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a23577957ca6108f67b438d694b11b0c~c5_100x100.jpg?x-expires=1677513600&x-signature=RqeZuVq3%2BkMeisZcaDg609s8Ny0%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
kami nk duit kami oii,@azieaziemah3,Azie Aziemah13 ,741,54,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/153718127f373505dc93b9608ac87d93~c5_100x100.jpg?x-expires=1677513600&x-signature=AD7qy2YVsNsUGcigBlRlPC25z3Y%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
org nk bawa keluar la wehhh😂bkn nk srh tambah,@abgguardgrab,AG@AbgGuard/GRAB ,165,18,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/912bd7cb58d4a5089a59af4fa2321234~c5_100x100.jpg?x-expires=1677513600&x-signature=p5Gn9JkQu4q2nL8WirRXuPWm1d4%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
Hbis tu anak muda ni macm mana masa belum jadi pm janji bagai nak rakk nsib aku xundi dia,@gadissetia95,𝑀𝑜𝓀𝓀_𝓉𝑒𝓎𝓃𝓃 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/914c58134bab30804bb9bc1159458a83~c5_100x100.jpg?x-expires=1677513600&x-signature=fm8aktjDKdS37fF4GY%2FH2jluP0I%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
❤❤❤,@muhammedali91808,muhammedali91808 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/5f041ccb5d85edc7d19a28b5044d9cf6~c5_100x100.jpg?x-expires=1677513600&x-signature=mRcg0z19HI04CtdJduktHwLeBqM%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
😂😂😂berapa org nak tambah yea,@binju005,Binju ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/4be61cda00feb9bec64c87366be081da~c5_100x100.jpg?x-expires=1677513600&x-signature=8QgT2UWlLH8IvzwKJ5fFQydyG7I%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
banyak gila auto kaya dpt 500juta😂🤣,@syahmi2905,محمد  شهمي عفيف ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/57a3d61599993de2b053d3149efa143d~c5_100x100.jpg?x-expires=1677513600&x-signature=UCpOwxCR010A2CyryWsb4%2Fjirfs%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
alhamdulillah,@amsyar_mz,AMsyaR ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8ac6e95ff9fed4783845a2ba6f3744dd~c5_100x100.jpg?x-expires=1677513600&x-signature=HMUW6ozq5Yo7sYKgiS7s29U%2Fl6s%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
lawak.. kelakar..,@pojieb8,Pojie ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/0d7949f64c645fe8198e4249e3d3b782~c5_100x100.jpg?x-expires=1677513600&x-signature=M1mwyRPuQBJs5uEcB8oF9IDdEOY%3D,2023-02-27,2023-02-27,https://www.tiktok.com/@utusantvofficial/video/7203667613526920474,98.9K,12800,20.1K,2023-02-25,3.1M,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/87613c93260a41529da3c46eb0eb4974_1677234576?x-expires=1677448800&x-signature=FrgGlEXP3wFNrVCW1FOmKGm3RsE%3D,#belanjawan2023   RM500 ye 😁 bukan 500 jota. #trendingnewsmalaysia  #fyp  #beritaditiktok  #belanjawanmadani  
