comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
"x sempat PRU lagi Skali ,mmg tukar pm nya😂😂 xde nmpk langsung ape ² rakyat dpt 😂😂 tahniah pilihan ramai😂😂",@takbernamaa0,Onlineshoppinggg ,457,64,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c412fa8061c9bbb8e859cf712731c0ad~c5_100x100.jpg?x-expires=1677520800&x-signature=Bs48HesvmegT53jKDGe9ZKVCbug%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
Trus tutup tv x mau tgk😂😂😂,@user7474401287095,IdA- BaTrIsYiA ,104,10,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/3da8cff2b72438162ce629753e50ab23.jpg?x-expires=1677520800&x-signature=TTZNKDIkVaV5OAAXCvpM2%2FyjJvc%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
Kerajaan permaidani cainon,@user8260977181985,user8260977181985 ,71,6,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677520800&x-signature=CF%2F96kNXTXyNILyYSm7vKX%2F9PIY%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
pembangkang menang besar DUN nnt.tanda awal😂,@pelantarbumi,Pelantar bumi ,24,3,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/d4e23a2602871d30241be68a008ff66e~c5_100x100.jpg?x-expires=1677520800&x-signature=LQOZM%2FSuUtGo9X6y21QIEuGzhlU%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
universiti swasta buleh bgi 40 juta...KWSP bila nk kasi,@syamin_am,syamin_am ,50,7,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/40c6f06295d383c8abfc5a5ff8a52b9a.jpg?x-expires=1677520800&x-signature=f%2FMVn0x4OnKeCw8myCIJhvNSpAM%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
tukar la pm10 ni.. sye xtau dia ckp ape🤣🤣🤣🤣,@ricky675438,RICKY ,189,20,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/40200cb62bbb4c7d573fa93d6b8ee744~c5_100x100.jpg?x-expires=1677520800&x-signature=mJcalvYWU69TSnUj4%2F2oigSdb1Y%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
bila pakar pidato berbicara...aku xjumpa matlamatnya,@aiskosong53.50,✭𓅃𝓸Μ𝒆ㄚ ,180,8,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/bfc81664bb218e972dc3d82c0c7afb15~c5_100x100.jpg?x-expires=1677520800&x-signature=7p7Grpavst%2B9Uu4WKHSDB5Wrie0%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
patut tun m x bg dia JD pm sejak dulu,@slayybosss,poknang ,134,4,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/af2b74d6a72e764d3d9eee56079bdfca~c5_100x100.jpg?x-expires=1677520800&x-signature=NnkDTvL7BP8k5eK0ZlyH0izUbEM%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
kita cerakingg wewekangg KWSP quyopp Sesedaqa 😂😂,@rockerzmalaya,RoCkerZ MaLaYa ,20,6,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e728000dd905beef716215d27079edda~c5_100x100.jpg?x-expires=1677520800&x-signature=93U63VBX1GuUMnvdSEHqm1a2F7Q%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
time abah aq siap download lg pdf baca.. kwn2 pun share siap highlight sbb xsmpt dgr kt tmpt kje.. 🥰 rindu pm8,@ummi.qaseh.farisya,mrs.S ,117,9,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/be1b5b1f1b9412a74e08b8694753718d~c5_100x100.jpg?x-expires=1677520800&x-signature=9UhXi6uvyQEyDM2W%2FkblEvZuBOY%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
"Hari ini kita menang,esk kita kira hutang negara",@syaifulsw,syaifulsw ,131,16,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7da5c4ebc75483d15c9a07460ef53330~c5_100x100.jpg?x-expires=1677520800&x-signature=8nGUlTFLVsPIl6m0anlEng3B2Cg%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203633689174199554,7027,1314,244,2023-02-25,353.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIRCFPffbEzmBDAAlwzgNqhgj4IbVPyBQ8pDcB?x-expires=1677448800&x-signature=4%2F4%2FI%2FuKYgroRlTarQOnrkWsnts%3D,Pembentangan #Belanjawan2023  ialah cerminan prinsip bertanggungjawab sistem nilai luhur yang mampu tentangi cabaran ekonomi global - PM
