comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
bkn ritu kata 1.5 trillion ke,@ainzs1nzq,ye^•^ ,133,44,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/d8b57e2fa6f41529f941c7a1f5c70d9c~c5_100x100.jpg?x-expires=1677520800&x-signature=He%2FqiccK427Dny2QG4pHoNxnBtU%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
Pinjam dgn along laa klu kerajaan tdk dpt membantu,@oneqeemkim,MrQuikSilver90 ,61,11,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a7fdd9e6752008422719905e2792d210~c5_100x100.jpg?x-expires=1677520800&x-signature=N2W%2BbXKUN0SGzSc4qsKhkTZ7Wzo%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
dah tau hutang lagi Mau bagi kat turki 😡,@papejew92,FAA ,20,8,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/70e92de5b308d0af38ef30a87daf9ff0~c5_100x100.jpg?x-expires=1677520800&x-signature=cR1I%2BF4vwjEZav55zU2x8QWNtu4%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
klo hutang..cmne bole tolong syria n turki..?,@zoule786,si pendosa dianggap baik..😔 ,15,9,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/569376182dadb4622fc2b7ce434570fa~c5_100x100.jpg?x-expires=1677520800&x-signature=xMn93K2n8TWFKTGt%2B8Yn0Rg61p4%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
Sat rm1.5 trilliiiiooonnn sat rm1.2trilliooonn,@rockerzmalaya,RoCkerZ MaLaYa ,5,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e728000dd905beef716215d27079edda~c5_100x100.jpg?x-expires=1677520800&x-signature=93U63VBX1GuUMnvdSEHqm1a2F7Q%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
ni cerita baget ke ? kes Rasuah dgn hutang negara? 😅,@sisinggit,Si Singgit ,118,5,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/08b97ed1c87c7290a317b1081e8c9763~c5_100x100.jpg?x-expires=1677520800&x-signature=0JeHUtONurcEPB6JqWgH1zVhP9k%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
1.2trillion bukan 1mdb pnye kes kee😂,@zuemohad,HakakTexas✌️ ,42,13,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/9255796b2d5e6909529c6d0c7501438f~c5_100x100.jpg?x-expires=1677520800&x-signature=xdh3gkVBW9yk7GH4O43EwFlBQLY%3D,2023-02-25,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
Kwsp besasar plss,@wanizzaraq,wanizzara ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/ac9b787e4f343b2ca5feae5dbafa7e2a~c5_100x100.jpg?x-expires=1677520800&x-signature=%2BoErCNgV8t23eSNnX0GuU0h%2BY8U%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
"najib je x ckp pasal hutang negara..pas najib,semua ckp hutang negara....sembang gempak je pn.negara tetap mcm ni.brmg tetap mahal..",@tantarii7984,Tantarii ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/43de9d22cdb44fc4164a0bbeb7d8c9a4~c5_100x100.jpg?x-expires=1677520800&x-signature=VSxoNat3NOFQnS9Ix5IarkDH1uw%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
x apalh rakyat yg tanggung...😂😂😂😂,@rolbintangputih,Rol bintang putih ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/5988691193a48e2df3a028e8604f6da7~c5_100x100.jpg?x-expires=1677520800&x-signature=mRTkc3ORp9PQLeAlYUkjp4%2B4pEM%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203635213312855298,5731,1547,181,2023-02-25,250.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cc2823543dbc41fba6b7a2f77f38ef9d_1677227191?x-expires=1677448800&x-signature=CCrycblQKZu%2FeXJ4el9pt20gszI%3D,Hutang negara akan menjangkau RM1.2 trillion lebih 60 peratus KDNK bagi tahun 2023 - PM @anwaribrahimofficial  #Belanjawan2023 
