comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
"Sekarang jelas Dan nyata...
masa jadi pembangkang mcm2 mengata...
bila dah ada kuasa dia buat balik apa yg dia balun sebelum ini...",@brozamkl,BroZamKL ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
KITA SOKONG DSAI 100000%,@richardqee,Richard Qee ,1,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"kalau ambik org org yg ada akepentingan kpd so polan polan sebelum, cam mna nk selongkar",@mr.gilbert3917,gg ,0,0,24m ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"Betul tu,ambil orng lain pun jangan beri gaji..setuju..tak?",@kelabulelang,kelabu71 ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
okay tengok kesan dulu,@anymmm8,Mystery ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
hahaha hancing,@hantuair16,廾丹几卞凵　丹工尺１６ ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
😂😂😂 kita tengok show,@lismasudarso,Lisma1303🌹 ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
amik lge kang ada je yg meroyan😂😂😂,@imanisa7,zaini80 ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Tahhh... Nasiblah..,@illustrakeraff,Illustra Keraff ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
last last kroni😂😂,@binkawskidustin,Dustin_Binkawski ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
orang lain tak boleh tapi saya boleh paham tak?😅,@haidekyz1sb,Islam Memimpin ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"dia nk latih dulu 2,3 bulan lepas tu angkat senator jadi menteri kewangan la",@kurazakrazak,kurazakrazak ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
kerajaan anak beranak ke..,@raralissa,RaRa ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
DSAI My hero Malaysia ok. 🥰,@faizalphg1,faizalphg5 ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
nk komen salah tak komen pon jadi serba salah,@asrol_86,penunggu👻 ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
laaaa... lantik anak sendiri😅 tapi sape je yg nak bangkang😅,@tiniebadri,tiniebadri ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Pelan underground ni ..kita rakyat tertipu lagi,@naddjohari,Nad Johari ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
meh kita gelak besaq..suka dakkkkkkk,@pakjanghangpa,pakjanghangpa ,0,0,1h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
kan dah kena kencing lg ..sapa suruh undi PH,@mohdazhar8640,mohdazhar8640 ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
hancing selamanya,@adnanabdullah2039,teratak shopp ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
su setuju dan percaya Dan yakin dengan DSAI lantik Nurul izzah sbb sy ikuti perjalanan politik dia sejak sy kecil lagi..beliau mmg Ada Hala tuju,@usahatk,usahatk ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"Hahahahahahah,, helokk,, helok,, helok,, baru skit kome tahan ye sapa yg angkat tuu soyap yoo.. Helokkkk. Bagus,, jgn minta nk pru awal ye",@atun_118,Halimatun Saadiah995 ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
takde gaji janji ad pencen,@aizuacorp,aizuacorp ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"bang, ada udang sebakik Mee Maggie laaa, anak di mampu menyelongkar apa sahjaa dokumen sana yg terutama mlibatkn penyelewengn",@mr.gilbert3917,gg ,0,0,25m ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Same thoughts. I ok dia jd PM but amik anak beranak sedara mara kroni masuk tu memangggg i xsetuju,@annesue__,Anne Sue ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
sblm menang ada jawatan boleh ckp..skrng tengokk..hurmmm politics anak beranak..selagi boleh kaut,@cikgcun,Fauziah Jebah ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
sape yg undi sila hadam,@noorazarinabasar,Noor Azarina Basar ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Perati je la drp jauh…sambil makan kacang butir😌,@mijiosan88,Mijio みじ ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Rs x lame dia ni 😂,@nia_natascha,Nia NatasCha ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
ape guna peg akauntan mof😂😂,@lantabursmart,LantaburSmart ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
betul ke pm xde gaji...Ade penyata bank Tak...sbb masih tertanya² lah...,@wzchannel,HamHaz💕DW ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
😏😏😏😏,@kak.ana79,🅺🅰🅺_🅰🅽🅰🌹☘️ ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
tkde harapan,@cinhuhu,cin ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
trust the proses,@semuaboleh01,muslmj ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
politikus mcm tu lerrr,@zayshaz8020,zayshaz8020 ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
pandagan ambo dlu n kini sama ja... jgn tengkuk sndri n family sndri... ada masa plak diorng nk tgok rakyat... sama jeee....,@firdaous_30,Mohd Firdaous Basir ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
kan...ptut nye kene la profesional...bukan ikut pm2 lama..,@shinigamiff92,shinigamiff92 ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
tuan penasihat.....20 %,@syafeeqabdulmajeed,SyafiqMajeed ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
"“Harini saya menang, esok hrga minyak trun”",@awierafael_,awierafael ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
baru je cg ckp kt sklh pagi tadi😅😅,@haikikiddo,Haikal jer ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
boleh percaya ke srh anak dye penasihat Kanan ekonomi tanpa bayar gaji...mcm pelik je kt situ...😂😂😂,@wakdol35,wakdol35 ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
ermmm,@samgupal,MMABEST SHOP ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
betul2,@cerahhhhhhhh92,user5646664013260 ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Lakonan is king😂,@emahalimah6,ema halimah ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
1 malaysia kena kecing atas kepala,@pokmatpauhlepokchaii..80,PokMatPauh80 ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
sya ulam minyak esok menang rm1.5 24jam turun harga,@awelfz,Hello Hi ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
dia beguru dng zahid ...,@azmelahmadshah,azmelahmadshah ,1,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
Hahaha. Sume kena kencing dgn nuar.,@hafeezdetailer,Hafeez Detailer ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
baru aku tau kenapa tun dulu,@nafzanshabany,Nafzan Shabany ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
nak sangat kn..undi lah dia lgi..,@izahaliza74,izahaliza ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,20.8K,3949,2100,1d ago 
