comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
"Nak percaya apa lagi dengan PMx cakap , semua prinsip dia gadai",@mhmirfan1,Muhammad Irfan ,1283,44,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
"pada pandangan saya,jangan mengata dekat orang lain nanti tuhan pulang kan balik dekat kita 😌😌",@kaiden1p,(⌐■-■) ,56,12,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
mana ada prinsip deme ni😂,@aini_khalilah,Raikha_Hassan ,2,0,4d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
madani tu bermaksud masukkan anak dan bini,@imranizzahlovers,Laksamana Sunan ,994,97,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
10 ckp 10 jgn cayaaa...skrg lihat kebenarannya,@schipolsent,schipol ,15,0,4d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
"saya org kerajaan tapi pendirian saya mcm tuan, yg betul sokong yg bcanggah kita bantah",@zackyusef,Zack ,711,13,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
walau tak bayar gaji tu hanya alasan untuk menutup kronisme dan nepotisme...kalau bayar gaji lagi damage orang serang...#kerajaankeluarga,@mamu_aziz01,Mamu Aziz 💛🤍💙 ,442,50,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
Harini rambut tak pacak sebab jel dah habis 😂,@thaqibshaker,Thaqib Shaker ,101,14,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
Ni saya setuju walaupun saya penyokong dsai,@shahirahmdnor93,Shahirah Md Nor ,120,10,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
cai2 baru belajar kenal Anwar..biarkan..kalau kita bahan kang dia kata kita walaun bagai...😂😂,@malayzboy,malayzboy ,43,7,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
"Kat Twitter, gang2 macai PH tgh backup abis2 an tu",@ipanajelah,Bendiijo🌱 ,101,6,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
Lapiji mane..nyorok ke?atau tgh pikir formula lain..,@aimar2306,Aimar2306 ,71,7,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
Satu Malaysia kena game 😂,@meuzangelo,Zhongli ,48,3,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
betulah bnyak orang belajar bidang lain kerja bidang lain …contoh nya engineering ke penasihat kanan ekonomi😂,@zikribasir_,zikribasir_ ,48,7,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
bia la dia perintah dulu..sabo..x betul tuka next pru..,@mohamadzulkfley,Mohamad Zulkefley ,13,17,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
Kerajaan keluarga 🤣,@damndanialll,Danial ,11,2,5d ago ,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
"Dato Jo pun boleh, cerita dia, adakah ini message anwar yg rafizi tak boleh harap? Haha",@bob.malek,Bob Malek ,0,0,2023-2-4,2023-02-04,https://www.tiktok.com/@thaqibshaker/video/7194042940719664411,26.5K,4818,2531,2023-1-30,485.6K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o425vLWnnQWf4sMfAWeBearucEbUHlGIDpgQEr?x-expires=1675530000&x-signature=TXJ%2F5LLjFz1B7vNbZYJVAchcDZk%3D
