comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
bapak dia PM dan sebagai Menteri kewangan dia boleh bagi bila2 masa aku tarak percaya kita kerja x mau gaji sembanggggg boleh laaa😂😂😂😂😂,@panjang437,panjang437 ,1,1,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
trbaeekkk🥰🥰🥰🥰🥰 Nurul Izzah,@itaatikaitaatika1,Ita Atika Ita Atika ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
bagus lah dato .bagi penjelasan pada orang yg x tau.,@jovain97johar,abgjoe ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
betul.bang kalau nak dengar itu semua pm xpyh buat kerja dah parjti pembangkang xerti.diam.ke klau mcm mn la negara nak aman,@leevsixetam33,LeeVsixEtam ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
takda salah nya lagi dekat nurul izzah disamping ayahnya,@user6085368255061,user6085368255061 ,2,1,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
I love our PM n his family 🥰🥰🥰🥰,@komalluv24,KoMaL ,1,1,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
👍👍👍,@leehachiew,Leeha Chiew ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
apa2 pon dsai sekeluarga memang terbaik dalam sejarah malaysia🥰🥰🥰,@muhamadfaizal296,muhamadfaizal ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
25%..... 🥰,@zamryzam92,Zamry Zam ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
memang bast dsai🥰,@solehabdiwijaya123,solehabdiwijaya123 ,1,1,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
"tak, persoalannyaaaa ade keee orang lain yg nak pegang jawatan tu tanpa gaji?",@wenddyandreas,Wenddy Andreas ,3,1,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
itu hari baik punya kutuk anuar sekarang apa dah jadi🤪😜😝😛,@bangtam771,Muhamad ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
Alhamdulillah 🥰🥰 Setuju sangat.,@cgsalamah,Salamah ,2,0,2d ago ,2023-02-04,https://www.tiktok.com/@saudagar7store/video/7194103553718258970,9741,1832,843,2023-1-30,378.2K,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oMGeceHAhGgHk1r2yL4etzeGIibltEAHPESrMQ~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/81ce95ec9e4e41899b0da0f2dcc5a1c6.image?x-expires=1675530000&x-signature=vkULt%2F%2BNwcZS5vrSKjygbDKlpoo%3D
