comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
btui jgk tu..tp macai2 ttap xstujunya bang🤣🤣🤣🤣,@user4201457662132,putra nobita ,0,0,2023-2-4,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂😂,@mickeymiacomei0,mickeymiacomei ,0,0,2023-2-4,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂,@halilaz2122,Halilaz ,0,0,2023-2-4,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
Patut lantik u 😂,@uncletan_vantage,Uncle Tan-Vantage ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂😂😂,@adrianacomel7,@34 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
berani nye bang😂,@izwannasir258,husin ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
Alhamdulillah Allah kurnia kerajaan terbaik DSAI,@ida_said,Ida_Said ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂,@inasalina06,inasalina06 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂,@scarletross96,Scarlet Ross96 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂anak papa..,@allaminmahat,All Amin Mahat ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
yala bang,@dikyusuf,dikyusuf ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
😂😂😂😂😂,@badd_80,Badd_80 ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,4611,1171,423,2023-1-31,73K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oUD1YjfBr9khC4fVVFIBWbAPO8QN8tPXhj1Epz?x-expires=1675530000&x-signature=JrLQ0IvR8Qamgx6tnSKKyvtQa2w%3D
