comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
madani - malaysia anak bini🥰,@lyasz7,Muhd Ilyas ,411,14,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
madani......untuk anak dan bini😂😂😂😂,@user65601442,Reez Abdullah ,136,27,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Memang ptut dpt jawatan tinggi anak dia tuu. Tengok prjuangan mereka sekeluarga tak henti2. Lagi pun dari isteri sampai ke anak memang pandai/bijak.,@flexxy3k,PV・FLEXXY¹ ,732,110,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Hahahahahah makan kiri kanan dowhh,@amieyra.my,Amieyra.my ,33,5,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Abg non....saya ulanggg😂😂,@ziyadzihnih,ziyadzihnih ,38,1,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
2x5,@azamlymuhamad,azamlymuhamad ,35,0,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
"M=melantik
A=anak
D=datuk seri
A=anwar
N=nurul
I=izzah",@eeiykola,eeiy's ,298,11,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Tak abih2 umum tk ambek gaji😂pasnk bini plk,@paktam1990,Paktam90 ,554,43,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
"pmx..pm trbaik krn mngutamakan kluarga sblom owg lain..keutamaan
1.. bini
2..anak
3..mak
4..adik bradik
5..bru org
apa lagi..tepokkkk👏👏👏👏👏",@bondanaufal1,HATIKU CUMA ADA SATU💝 ,122,15,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
aku ingat ada game menteri kewangan plus perdana menteri... sekali tambah anak anwar,@eleyanosa,El Eyanosa ,44,5,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
mcm la adik lim guan eng dilantik sbg timb menteri pdidikan.kpm siap sediakn penerbangan sewa khas😁,@junefadhlinamonjo2,aufaa hannan ,118,5,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
my anak dan bini= MADANI,@yas_ser91,YAS_ser91 ,56,0,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
kronl juga,@m.khairatmanap,m.khairatmanap ,52,5,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
sap penasihat kiri plk 😂😂😂 cba teka sblum bocor😂😂😂,@hasrihasri09,Hasri Hasri ,36,6,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
ada keja tak mau gaji.semua tak ambik gaji,@semerahpadi363,ABG_SAYAP_BERDARAH🇲🇾 ,11,2,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Dunia depa punya 😌,@nadjira_ahmad,Nadjira Ahmad ,19,0,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Ini ini parahh ni ha ha ha 😅,@ed8139,ed8139 ,17,1,5d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
lama lagi nk 5 taun nokk,@lokimasam,lokimasam ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
"ouh manusia nie layak dapat jawatan dgn usaha dye selama nie...masa najib,mahathir xbole anak beranak...mantap",@moshi.ai,Mashi Moshi ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
@Dekliaa98 dsd 😆,@nornajeeha,Jeeha ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂😂😂😂😂,@mrkofairuz2930,MrkoFairuz2930 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂😂😂😂,@tehais143,abahsayang1 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Semoge dpermudhkn dsai.. Aamiin2,@baizuralee,Baizura lee ,1,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
yea ke xambk gji bkn rkyt thu pon ..mntri kwgn spe bpak dia kot😂😂klu bgi syp2 bkn rkyt thu pon bwk blik syp2 bgi kt rmh,@cikaz34,cikaz ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂adoi aje kamu,@pengemis_jalanan5,nuri🧕🏽 ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😁😁😁🤣🤣😂,@user45773034187905,user45773034187905 ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Semua boleh bila tanpa gaji ajee kan..,@axxyf.my,user3020283226210 ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
mantapppp...udang Balik batu in real.. yg panas Akan terus panas.. hanya NURUL IZZAH mampu geledah pejabat kewangan ..padu strategy Kali ni.DSAI 👍,@qillasyuhadah,Qilla Syuhadah ,4,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
sama la..saya dah 10 tahun kerja..xpernah ambil gaji pun..😂😂😂😂,@hijaumerah18,hijaumerah18 ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂😂,@indahnyesyurga,ADIKMANIS ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
"Harap ada juga dr kalangan pengarah jbtan2 dlm sektor kerajaan ikut cara mcm ni, lantik anak utk membantu tanpa gaji 😀",@alirazak540,alirazak540 ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@itsme_shuk,shuklegacy ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
plan family 😂😂😂😂😂,@norzielana240,norzielana😘 ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
"alang2 baik jawatan smua bg kt sdara mara truss,sng,pkcik sdara,mak sdra,ank buah,cucu cicit..",@apizzhask,apizzhask 🇲🇾🇹🇭🇵🇭🇲🇨 ,1,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Allah jer tahu,@cikpuanlynnbutiks,Cikpuanlynnbutiks ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
❤❤❤,@zackzaidi6,Zack Zaidi ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
family 1st,@pakyus49,Atan49 ,1,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
hadir support,@babyshop_88,BABY SHOP ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😏😏😏😏😏,@rozimeng66,Rozi Meng ,0,0,3d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Allahumma Solli A'laa Saiyyidina Muhammad💚,@wankawaa,jirancristianoronaldo ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂,@mathaver,boy ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
sape2 pun jd PM mesti akan ada utamakan anak beranak dulu...,@ha_malaya,D_Orthoman ,2,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
cuba buka kes yg kerajaan pn bt,@okkayo114,okkayo114 ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Dia layak dan patut sebab banyak bekorban DSAI THE BEST,@naprilnaj,Najie Rahman ,2,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂😂😂😂😂,@wariamn,Az ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
xabih2 xde gaji..mcm. kita dok dlm utan smua xtaw😂,@wankutu,wankotu ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
Okay la tu.Bapak die bijak kendalikan hal2 ekonomi die ajar anak die plk. Insyaallah baik2 saje.,@fiqriwho,Fiqri who? ,2,2,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😳,@zhulianguarchempe,zhulianguarchempe ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
layak dapat jawatan. .dgn usaha dia slma ini,@stanlynyipa,stanlynyipa ,1,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😂😂😂,@banzai371,Azwan Wan ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
xkisahla jnji kewespi lulus,@_tanganhitam_,_tanganhitam_ ,4,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
😏😏😏😏,@cekguboons,Cekgu Boons🇲🇾 ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
penjelasan dri pmx sdri omay lah. yg geng2 BN dok lebih2 tu x tahan. backup habis. dulu kemain,@tongsanperak,TongsanPerak ,0,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
tanpa gji untuk sebulan... nnti msti bgtau mna ada krja tanpa gji..,@ucop42,ucop ,1,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
nk apply msok dlm goverment kne pakai cable ke? xde cable nk buat mcm mne? 😂😂 nk jugk dh penasihat😳,@sab_azmi92,sab_azmi92 ,1,0,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
hahaha walaun sakit hati🤣🤣🤣🤣🤣,@gons_1992,Gons ,1,2,4d ago ,2023-02-04,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.6K,1902,664,2023-1-30,761.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675530000&x-signature=Un5H%2BP5NdtONI%2FCWlW3uOn8g2ZE%3D
