comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption
@Dekliaa98 dsd 😆,@nornajeeha,Jeeha ,0,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675918800&x-signature=5Ftb%2FD2PMOXp7gOPlm1i3oFlbCk%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
😂😂😂😂😂,@mrkofairuz2930,MrkoFairuz2930 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/d3146644701ba423e5c004d12f6c1c38~c5_100x100.jpg?x-expires=1675918800&x-signature=h2DyBW8YZ7H5I%2F2VNKc%2B5F2vETM%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
😂😂😂😂,@tehais143,abahsayang1 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e9acfceb71aefa2df38c24602d730171~c5_100x100.jpg?x-expires=1675918800&x-signature=qoO%2BASJHpxJi9Ehpc%2Bt%2Fr2zWK9w%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
Semoge dpermudhkn dsai.. Aamiin2,@baizuralee,Baizura lee ,1,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/30dd7327db56faeb4c5aa2638dbbc609~c5_100x100.jpg?x-expires=1675918800&x-signature=SnxRQZfaqr36h8XO4vBOxPBQFMo%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
yea ke xambk gji bkn rkyt thu pon ..mntri kwgn spe bpak dia kot😂😂klu bgi syp2 bkn rkyt thu pon bwk blik syp2 bgi kt rmh,@cikaz34,cikaz ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/ba1691307d2cf5b885d1cd4ef7d2dbbd~c5_100x100.jpg?x-expires=1675918800&x-signature=f2BsLUDrf226v38KSN3vNtZr4dQ%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
😂adoi aje kamu,@nr_nuri,nuri🧕🏽 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6a36bb8a52324c75ff96ab0e20dcd893~c5_100x100.jpg?x-expires=1675918800&x-signature=YbnowpfPa1NzhdXX%2FCfTjs832Mo%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
😁😁😁🤣🤣😂,@user45773034187905,shamsul103 ,0,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675918800&x-signature=5Ftb%2FD2PMOXp7gOPlm1i3oFlbCk%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
Semua boleh bila tanpa gaji ajee kan..,@axxyf.my,user3020283226210 ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1656165166946322.jpg?x-expires=1675918800&x-signature=RM0hJExwQZm4Z0kHr3BzAAWWWqw%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
mantapppp...udang Balik batu in real.. yg panas Akan terus panas.. hanya NURUL IZZAH mampu geledah pejabat kewangan ..padu strategy Kali ni.DSAI 👍,@qillasyuhadah,Qilla Syuhadah ,4,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/04317fe58f79cf7849273dea27772acc~c5_100x100.jpg?x-expires=1675918800&x-signature=qyib5q8FYGp0%2Bz5BTe9rsJvGPQw%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
sama la..saya dah 10 tahun kerja..xpernah ambil gaji pun..😂😂😂😂,@hijaumerah18,hijaumerah18 ,0,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1675918800&x-signature=5Ftb%2FD2PMOXp7gOPlm1i3oFlbCk%3D,2023-02-02,2023-02-08,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.7K,1904,666,2023-01-29,766.9K,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owDDUZnMeTmJ1dWwmVcKAB2CfVXEIPBbQjnErD?x-expires=1675854000&x-signature=4cHaQ7ZfvDb%2FQGpzRKbdi9qlmeU%3D,#nurulizzahanwar  #penasihat  #ekonomi  #kewangan  #pm10  #anwaribrahim  #pakatanharapan  #ph  #madani  
