comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
betul³,@mzi_3639,Mzul ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😅,@muhamadhafieezzul1,@long😉 ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂,@sarajuhyo,juhyo ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@jejaiturbo,jejaiturbo ,0,0,9h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😅,@ayamkampungkalam,ayamkampungkalam ,0,0,19h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😅😂😂,@lyaaa1103,lyaaa1103 ,0,0,19h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂 sedap sikit ad tittle kn....😂😂,@hakim_az,𝕄𝕣'ℍ𝕒𝕂𝕚𝕄 ,0,0,19h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
betul tu,@manggiss03,manggis03 ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😅😏😳😂😁,@sunlivestream,🇲🇾BS👳🇸🇩PLM🕋 ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
@Harun Bin Mohd Shah ape ni,@lokman_961,lokman_twin ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂,@syamiza_02,Isabella ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😅😂😂,@yusrizalbhj,Yusri@along ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂🥰🥰🥰🥰🥰,@rmlover4sedekah,pencitarmbagisedekah ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Tgk pd brsn kbnt Timb Mentri Kwgn ada 3 (TIGA) ORG! Tu blum msuk lg S/usaha sulit & x sulit dll pgwi2 Last2…. lantik ank klulusn Engineering jd pnsiht,@mrtik2022,mrtik2022 ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
𝕕𝕖𝕡𝕒 𝕤𝕞𝕦𝕒 𝕓𝕥𝕝 𝕟 𝕓𝕘𝕦𝕤.,@mali84272,mali84 ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@nmessi7,Nmessi7 ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂,@muhamadsabri_ibrahim,Muhamad sabri bin ibrahim ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
pmx ckp dh td dlm tv..kalo xda jawatan bkn boleh keluar masuk pejabat kerajaan ikut suka..jd walaun tlg jd bijak lbh ckit sblm keja pertikai ja..,@cikgu_safiroh,Saf ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Apa susah bawak usul ke parlimen.. walaun boleh settle kes niee.. tapi masuk parlemen nnti terjawab jgak.. tngok spa yg kena blik,@arie2270,. ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@sugengamat,Sugeng Amat ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
betul tuhh,@amyabadi81,Azminie Nadia Nadira ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
balik air kena.,@wan130888,wAn ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂,@reders3630,mr.r ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
dia nak bg akses suruh semak fail2 sulit...dia byk keje lain nak buat. Tu pun susah nak hadam,@xonan666,Xonan ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂 lawak anak bapak😂😂😂,@user5082336014012,user5082336014012 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"Lntkn itu utk menjdkan jwtn itu rasmi, klu di rmh itu bkn urusan rasmi. Kerja rasmi kena buat scara rasmi, bknnya scara peribadi.",@abdghafur517,Abd Ghafur517 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
@r_six70,@mirul_yol14,Ammirul yol ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂😂,@user8832992193683,user8832992193683 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂😂,@redzajack,Redza Jack ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
🥰🥰,@thamotiarn.s,தாமு ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
itu jd x rasmi la,@nnno1966v2,niknorizanniko943 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@ezuankhai86,Khai@86 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@ikanduri,ikanduri ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@gombakagro,Gombakagro ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂😂,@rubiahrahmanshope,Rubiah Rahman shope ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
betul tu bro.,@zharis2021,ZHaris2021 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😅😅😂😅😂😅😂,@norxsrikandi92,💌#FYPMALAYSIA💜27/07 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
igt masa vdeo mat sabu psal njib minta najib.,@abe_khairul,Abe K Shop ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@norazahmohamad2502,Norazah Mohamad ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂😂,@umairahsyakirin,user4340077597691 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂😂😂😂😂,@faezlinda,Faez Linda ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"menteri kwangan tnya pm iaitu dirinya sdiri, pm dri sdiri tnya penasihat ekonomi anak dia sdiri,pnasihat ekonomi anak dia, istri dia stuju tnpa bntah",@malaysiantok51,malaysian tok ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂,@dhuhanna,_ND_Haisha☺️ ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂😂,@hazri8210,hazri8210 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂,@allif_pahang,allif_pahang ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂,@edayumdsalleh,ayusalleh ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😏😏😏🥱🥱🥱,@karimali79_,karimali79_ ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂,@jordaxdmax,pisang cheese ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😅😅😅😅,@transporrter_j,transPorter_J ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂,@anip89,user1896229219819 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
"Sedangkan company swasta ada Board of Director, termasuk yg bukan dari staff pengurusan, kerana Buah Idea dari pelbagai pihak boleh dibuat petimbangan",@cacing7856,Cacing ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
betul,@anakmudazamannow,abdullahahmad5803 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
setuju,@fallhammer83,Fallhammer ,0,0,10h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Kan,@aamirali_jan1968,Aamirali_Jan1968 ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
@MrKeeZzy_♚,@darwishiqram6,Darwish iqram ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
hahhhahahaha,@krenbaeh417,Kren Baeh417 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
😂😂😂😂😂😂,@mronurtv,Bang Onur ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Suruh mat sabu buat 😂,@seorangpendusta,pendusta ,0,0,4m ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
Semua menteri kencing rakyat.. siannnnnnnn,@annlee702,NJ🦩 ,0,0,7m ago ,2023-02-01,https://www.tiktok.com/@studiogombaksetia/video/7194485615717633306,3796,908,339,2023-1-31
