comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
Betol atau tak belakng citer.. 😂😂😂,@iqbalzainon,Iqbal Zainon ,2,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi ok. Good and betul. Tetapi di belakang dia DSAI. Siapa DSAI.,@mohdroslizin,Mohd Rosli Zin ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Nanti merajuk 😂,@aliahbk,AliaHBK ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
sanusi MB kedah,@kuntangkintung11,Irwan Othman ,1,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
yessss.btl🥰RR Terbaik vote for ph.,@ijrexcell,I.J 55 ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
sape rafizi ni??,@anya133q,anya ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
isham jalil much better than rr...,@syafiqadzahaf,syafiqadzahaf ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi Ramli memang terbaik,@shahjrg455,Malik ,1,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
ANAK MUDA SELANGOR KEKAL PH❤️,@leyhasweet,LEYHA  🎀 ,2,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"#fyp #viral #Malaysia #rakyatmalaysia
#malaysiabangkit #anakmuda
#mahasiswa
#PRU15
#PM10 #ph #tiktok",@sharkmaju,Shark ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
tak suka..suka abah ..pn best👍👍🤲🤲,@hayati_saidin,Hayati Saidin888 ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
howard lee!,@petrakamarudin2,Petra Kamarudin ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
rafizi je yg masih setia dgn anwar... yg lain semua dah lari..kenapa ye,@rahasa10,sik1234 ,1,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
pN terbaik,@krekoke,krekoke ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"kj , sanusi. , vibe line mcm...",@rockzr88,zr maivia ,1,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
PN 👍💪,@leeputra8083,Lee Putra80 ,2,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR terbaik,@zianapfq,Zianapfq ,2,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR panglima perang PKR terbaik 😅😅,@abghalim1,halim ,1,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
rafizi jela pngaruh die dh bwa pengundi swing ke ph selepas kkalahan teruk stiap prn..klau BN najib je yg bpengaruh,@shahfeexz,AMIRUL SHAFIQ🇲🇾 ,1,0,2022-11-14,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Ph terbaik 😎😎,@dinmisi,dinmisai ,1,0,2022-11-14,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Saya undi PN,@finilobo,fini lobo ,1,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
sorry saya x terpengaruh pon..,@sharifahhaya5,Sharifah Haya ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Tolak bn tolak kj tolak zahid....,@kingllyp,kingLLY7866 ,1,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Saya pun yakin dengan tak mengundi PH bang,@mofarjo,mofarjo ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR is one of the best so far ..,@jvk1012m,JVK1012M ,1,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
He is nightmare for Umno Barisan Nasional,@mr.nadraja,Nadraja@GK ,2,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
selepas saya lihat video ini saya lebih yakin utk undi Perikatan Nasional/Pas 💚😁👍,@sigh419,. ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
jufazli 😂,@missss296,miss📌 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Betul atau tidak belakang cerita?...ni puji atau perli,@amirul.h.amran,user2231376571911 ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR TERBAIK bila berhujah bersama fakta,@hangkimleeaking,hangkimleeaking ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Betul atau pun tidak itu blakang cerita.. cakap apa ni woii..,@angler.19,KuramaX ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
masuk TV jawab kenapa Ringgit Malaysia jatuh tergagap2..kantoi hahaha,@panggilan_bundle,Azraf Esa ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
terbaik ....😃😃😃,@user380428530,Grass Head ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
KJ lah paling win😂,@razrraze,RazrRaze ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi layak ganti AYAH PIN,@mohdsuzailie,mohdsuzailie495 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
kl,@rafa8236,user2902055817160 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi💪🏻,@kheeez10,Kheez10 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
terbaik idola @Rafizi,@ckzul7,ckzul ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"suka atau pun tidak, saya nak update. ada vdeo sidang jam 10 tak @Thaqib Shaker",@epey95,𝔼𝕡𝕖𝕪 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
sokong,@mariavalova,Maria Valova ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Kencing kuat..,@nas.vivo88,Nasir viviio ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi and Anthony loke,@thevardeva,thevardeva ,2,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Support RR🔴🔴🔴,@johnsatayyyyy,John Putih ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Kebanyakan pemimpin muda yg hebat dtg dari parti PH...,@eryzack79,eryzack79 ,3,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
betul......x ramai orang berani berdebat denganya,@zairulrul822,sancess ,3,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi Menteri Kewangan,@jay7_rocks,jay7_rocks ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Btul sgt😁,@janissary_0,selds ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
betullah tu 👍👍👍👍👍👍🥰,@lelaucop,user9286695101422 ,1,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
aku x kj dah.. cucuk.. oh no,@nana__wakaka82,rozana ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi memang Terbaik dan berani untuk bongkarkan semua rasuah dengan fakta🥰🥰,@ssharwen,Sharwen ,3,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi dengan KJ,@dzafrankeryabahari,Dzafran Kerya Bahari ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
vote for PH 💯💪🏿💪🏾💪,@azmyothman09,AzmyOthman09 ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Jd anak muda pn kena bijak dengar n teliti apa yg disampaikan... Ahli politik 100 dickp.. 101 xleh pkai... Dengar kaji dan fikir...Jd anak muda yg bjk,@ir04041990,Ir. ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Yes.. i have been seeing his speech. Sgt bernas,@jszn1693,SuzanneJoseph ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
terbaik YB harapan Malaysia,@alan268891,Alanlee ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi does his homework for his campaign materials.,@user9745203905341,user9745203905341 ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
YB Nurul Izzah,@frhnrbk,efandbee ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
undilah PN,@setiazuu,Illiyin Mzukifeli ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"@khairykj 💪
VOTE4KJ 💙",@noau73,Hairul Anuar9268 ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi power,@yubanboy053,user1064519108810 ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
abang mat pon padu jugk saya baru umr 22 tahu saya selalu dgr abag mat ceramah,@pali360,JRA_Pali ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
I setuju memang betul sesuai keadaan skrn,@mathewsrajan788,Mathews Rajan788 ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
rafizi hebat,@ipadvertisingcentre,Rubber stamp ip ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"Rafizi,KJ 2 ni nampak pengaruh kuat betul",@cubacubaaaa,Ikanpatin ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Sosok D.S Jamal Yunos Sg Besar abg besar yg mempengaruh 😅,@manongssantiagolempors,sedagormimpi😘 ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
sya harap rafizi dilantik menjadi menteri kewangan,@MS4wLjABAAAAmbn7aNnPC48S-rGkozazKCFDDL-r3RSKcAmCjSG39ncQhaUJDZk3oK9nAHIeeV_z,user9005622349466 ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Hidup PH... Terbaik Rafizi,@krishnansivanes,krishnansivanes ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Sokongan Padu PH,@cikgufaiza1379,CikguFaiza1379 ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
nadzir Helmi..hahhaa,@ahmadfitriothman,ahmadfitriothman ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
keyakinan with sincerity and honesty- berani kerana benar,@zestwithlife,ZestwLife ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Semestinya @anwaribrahimofficial,@helmieshawal,𝐇 𝐄 𝐋 𝐌 𝐈 𝐄 ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"Rafizi berani kerana apa yg dia ckp, ada bukti.. bukan semborono",@isteriramli,mawar ,4,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"Masalahnya apa RR cakap,semua ada fakta",@eskenmaddog,🇦🇷Banloi🇦🇷 ,3,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Ya betul....cakap mmg lantang.,@vignesh__0510,D.Vignesh ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi 🥰🥰🥰,@baybey157,phoom ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Howard Lee,@helma7379,EmahMmd ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi terbaik.,@happykk84,Absolutedelicious ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Cerita pasal fadhli shaari tuan.. dan kak lah / kak taz.,@dakwahaesthetic,Da'wah_Aesthetic ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Mana ade betul atau tidak. Betul la,@chekuhakime,ZoeyNellyJojiMinnie ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Izzah dan KJ,@mamarozahoe,ROZANA ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
betul atau tidak blkg cerita...yg bagus dia berterus terang..saya kompius,@dynesmyle,Stratix2Dyne ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Aku suka statment kau bang!,@zackzainal6,zackzainal6 ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Terbaik tuan,@romairawk,romairawk ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Betul,@srikandis68,srikandis68 ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
nurul izzah apa kurang,@abuhusinhusin,Abu Husin Husin ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
aah..Aku sokong ni...budak mckk kot...😁,@miemieazlina,(◍•ᴗ•◍)❤affimiey ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"rafizi - fakta yg dia bwk sgt logik
kj - pengaruh popular
dsai - pengaruh politik org ramai",@wan7ai,Wanzaini ,3,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
isham jalil bang buat lah pasal isham jalil berapa kali dia ajak rafizi ramli debat.,@danielfadli97,Daniel Fadli895 ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"aku tengok sekarang ni yg jadi ikon org muda HANNA YEOH,SYED SADDIQ,IZZAH,KJ,RAFIZI💯👍..",@dridhwn_123,Mohd j0keR ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
saya ahli PKR undi PN,@mohdzamri561,mohdzamri561 ,3,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Part berterus terang tu memang btl. Mcm klip suara dia kutuk DAP. Jujur sgt dr hati dia🥰,@19sep__,19Sep ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Nurul Izza pun hebat,@kevinawin,kevinawin ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
yes,@kevinawin,kevinawin ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Nurul Izzah hebat juga... ramai yang dalam keadilan sekarang ni.banyak anak muda,@goldman352,Nasrul ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"RR memang afa kualiti. Dia memang ada buat homework dan ground work dan semua work, work.",@jerrykerry44,AlyAnn ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"Rafizi,Syed,Nurul Izzah and hannah Yeo",@jack_mohan,MK official ,4,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Sokong..sokong undi dia! Bakal Menteri Kewangan....,@3gg256,user8209640741617 ,1,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Terbaikk YB Rafizi👍👍💪💪,@shimototopu,Shimototopu✌️ ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Org pertama declare harta tuk pru15 ni. respect rapizi,@wiey83,wiey⁸³ ,2,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
hoi hoi ya hoi,@seridewidewi2,dewirare ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Pemimpin masa depan negara,@mrsbeickelman,Mr&MrsBeickelman ,0,0,2022-12-3,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
👍🏻setuju,@hapipapdei,apeeppokk ,0,0,2022-11-26,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
setuju.,@jsjsn_lol,MAMAMAMAMAM88888 ,0,0,2022-11-24,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR terbaik 🥰,@asiah.aa,Asiah ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR TERBAIK 💪🏼,@lieaniks,Liea Niks ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Hahaha. Benar atau tidak belakanh cerita.. 😂😂😂,@ahmadafique511,Afique ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
setuju,@amsyar_mz,AMsyaR ,0,0,2022-11-16,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Ph,@judin840,Judin84 ,1,0,2022-11-16,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Dia bawa FAKTA..,@deqaaz,deqaaz ,0,0,2022-11-16,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
rr di hati,@user68717583749621,user68717583749621 ,0,0,2022-11-16,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Errkkkkkk..😪😪,@shahrulz_affendy,ShahRuLaFFenDy ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
ada fakta dan bentangkan info kebenaran. Kami suka🥰,@k.pop.fan02,OK ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR Terbaik 👌👏,@redmen72,king of Redsmen ,0,0,2022-11-15,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
PH,@coconutcoco211,coco ,0,0,2022-11-14,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Dia berani,@begitulakisahnya,begitulakisahnya ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
ph💪💪💪,@yassinridzuan,Yassin Ridzuan ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
mb sanusi,@slm_transport85,slm transport ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
setuju 99%,@sanigery,sanigery ,0,0,2022-11-13,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
PH👍🏼,@aminahali7048,Aminah Ali7048 ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"1. rapiji
2. lapiji
3. rapiji",@locolocodean,LOCOLOCO ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
hadi😁😁😁😁😁,@zaidiokok123,ooo ,0,0,2022-11-12,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
formula songsang,@abuhasan16tajudin,Hasan Din ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Tepat sekali...,@jo_va77,Jo ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
bagus atau tidak itu blkg cerita..poooodah chit,@user9179894387573,mahathir othman ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
RR terbaik,@hamisahmubin,HamisahMubin ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
setuju,@anzarmohd84,anzarmohd548 ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
terbaik,@acaciamossyam,acaciamossyAM ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Rafizi panglima perang yg efektif.,@silversixxer,ziza (zero) ,0,0,2022-11-11,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Dia tu kuat U turn. Terus terang tang mana ntah. 😂,@imansaurus,imansaurus ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Tahek paw piji😂,@cftoramlee,R A M L E E Y U S O P | ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
raja lawak ke ni?,@mktua,Khairul Nizam Saud ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Ph hancing,@lisa_mendoza07,LISA MENDOZA ,0,0,1-9,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Meluat adalah.😂,@pinkyfrogshop,KakPinky Crochet 🧶🇲🇾 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Mat sabu,@zam88yu,Marul 68 ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Raja formula Punaiiiii...!🤣🤣🤣🤣🤣🤣🤣,@tetimunlaut,Kudus ,0,0,2022-12-25,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
"skg dia suruh kurang makan ayam, sejak jd menteri ekonomi, dan beliau Sgt hebat.. sila beri tepukkan 1x👏😌📏",@amiehaziq,-ѕι тυℓιρ- ,0,0,2022-12-24,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
🥰 Rafizi,@likuh99,Elies ,0,0,2022-12-21,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Akhir zaman pemimpin penipu akan diangkat- Ulama ckp,@zayn_6455,Zayn6455 ,0,0,2022-12-9,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
Sebb dia cakap berfakta...org skrg x nk dah dengar benda auta,@roseafiqah,Smart Produk ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
tapi dulu ada isu dia kata dia hampir bankrup perlukan sumbangan org ramai,@kur0yuk,Hatsune Bewitching T ,0,0,2022-12-5,2023-01-30,https://www.tiktok.com/@thaqibshaker/video/7164602686719921434,8745,990,231,2022-11-11
