comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
"Alhamdulillah xda dah formula syaitan PN pnyamun...""bersih+stabil=600bilion/400juta""😂😂😂😂😂",@megatronq,megatronq ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
hai lah lidah bercabang..😂,@daddyauliya21,Dāddy ÂulīYā ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
aghh uhhhhh ahhh uhhh ahhhhh uhhhhhh ahhhhhhh uhhhh ahhhhhh ahhhh uhhh 😂😂😂😂,@zamrybekastentera,abangzamsayang ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
hancing,@user232169905554,user232169905554 ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kencingman 😂😂😂,@khairyxflanker426,K-ryXflanker426 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂 sapela undi hawau joker ni,@cupinssufi,cupinssufi ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
knpa dia ckp mcm tu hahahaha mcm burung tiong jah,@matjel6444,Matjel@9444 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Terkeluuu haha,@mztransport,🚛🟢MZ Transport🚛🟢 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
lidah bercabang,@nasuhaaqwaainul,#nasuhaaqwaainul ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
"dia kata bukan hanya azam baki yg dia cari.. semua yg ada salah laku dia cari, ikut undang².",@gedjah,Gedjah ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Formula turun minyak & hapus Toll dah digigit tikus ke..hilang tak jumpa,@jojomucu,jojomucu ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
lidah bercabang..dlu kata kat tun M..la ni kena balik kat dia...nate bewok betoi...😂,@kamalariff313,kamalariff313 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
byk makan semut kot.. hahaha,@puteridiamond,ayu hashim ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Mereka² ni sedang diuji Allah...kalau depa sedaq depa insof..kalau xsedaq depa akan semakin hanyut..,@ayien_nadd83,Ayien Nazirah ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
macai2 PH semua kena hancing..sebelum PRU15 bukan main..tup2 jadi kerajaan sembang hancing..putar belit..😂😂😂😂,@apit_dear1990,Shafiq⛔5571 ,1,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
erkkkkk.. mane betul mane palsu ne?,@ashraf34111,Ashraf_Huzairy ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Hancing kenee,@markjoe585,Mark Joe ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
masa ckp otak dia ambil cuti ni baru dpt balik otak dia,@naraman_namhar,NaRaMaN_NaMHaR ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kleptromasi 😂,@deenbear,DeenBear ,6,0,2022-12-5,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
putarr😂😂,@cikdeila,Cik Deila ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kaki pusing😂😂,@naemamran4,Courrier🇲🇾 Boy ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
porahhh,@kerambitberkarat68,Tommahawk ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
apa lagi tepuk,@abdrazakabunawi,Abd Razak Abu Nawi ,1,0,1-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kaki putar,@aminahnordin413,aminahnordin413 ,0,0,1-3,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
putar belitlah ....,@sifularina_62,sifularina_62 ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kaki spin,@ammarakula,AmmarAkula ,0,0,2022-12-25,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
berterabor kencingnya KAHHHHHHHHHHH,@adikberadikkedah02,ABK02 ,0,0,2022-12-21,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
eeee...ehmmmm..er .....aaa ......,@iman20224,loloq ,0,0,2022-12-21,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
tahik 😳,@amisma73,amisma73 ,0,0,2022-12-16,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Raja putar belit,@applerizal,AppleRizal ,0,0,2022-12-15,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
aa aa aa aa,@kimshagadget,Kimsha Gadget ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
JENUHHHH OOOO 😅,@sham_petala_413,SHAM PETALA ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂 memang lidah bercabang,@ameran_amer_property,ameran amer property ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
lidah cica,@deensuradeen,deensuradeen ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
lidah bercabang,@ejarn_49,Ejarn_49 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kaki spin abad ini😅,@artlanun_utara,🦹Mr.🕶️Art___87🕶️🦹 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
ini semua pundek ya tuan²😁,@daddyaie7,A Ayie Jb7 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
rapigi versi gagap,@fiiz90,fiiz90 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
lidah gampang,@hairiezalshari,HAIRIEZAL SHARI ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Kincing punya kincing.,@ismail.ibrahim1985,Ibrahim Ismail ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Kalau org blh bjnji dgn nama Allah & putar..pcyalah..ckp die skit x boleh pakai,@alipalip58,alip alip ,487,0,2022-12-5,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😴😴😴😴,@zulvellfire,Zul Vellfire ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
what???????????,@manan2104,manan ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😅😅😅😏😏😏,@labu.kent,labu kant3602 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂,@ibrahimmusa29,Ibrahim Musa ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😅😅😅😅,@tomhaqimie,Bro Tom Legacy ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
BY RIGHT IS BY LEFT U KNOW IS HANCING😂😂,@zaynolbidin,Zaynol Bidin ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂,@manabdul1966,userman1966 ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
bila nk cari formula nk turunkn harga brang yb...rkyat nk mntedarah pun ssah...,@sharshimah,sharshimah ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Spinnnn,@syazrenayadiar,Syazren Ayadi AR ,0,0,1-16,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😁😁😁😁😁😁😁😁,@user9750590440461,ayah pa binjai ,0,0,1-11,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
I don't think tt excacly what I said 😂😂😂,@malaikatmemerhati,IstighfarSelalu ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
ALLAH HU RABBI...ALLAH PERATI DAN ADA PENCATAT SEMUA2 NI.,@better.be.good,вєttєr вє gσσd ,0,0,2022-12-17,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@raizo0999,RaizoAssasinaro ,0,0,2022-12-15,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@rukiahsmashburn,rukiahsmashburn ,0,0,2022-12-14,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂,@fadzlymdshirat,fadzlymdshirat ,0,0,2022-12-13,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😅😅,@mymumin_kitchen22,Mymumin_kitchen22 ,0,0,2022-12-12,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
🍿🍿🍿🍿,@redzafyda,Fieda Taufiq ,0,0,2022-12-10,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@aqdan11,FAKTA ,0,0,2022-12-10,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂,@alongzirah679,🌹فطين ندظيراه٦٧٩ ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂,@wanisha_ii,WaniSha_II ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😅😅😅😅😅😅😅,@jamelbinwanchek,jamelbinwanchek ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂,@dakmie_mdx,DakMie ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂,@vahediey,user7281919497603 ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kihkihkih,@syarifahnashitahtuansyed,Syarifah Nashitah ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂,@dzool77,🗝️🇲🇾😁Dzool ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😳😳😳😳😳😏😏😏😏,@missmy288,Miss My 🧕Muar ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂🤣🤣🤣🤦‍♀️🤦‍♀️🤦‍♀️,@anitaib78,AnitaIb ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂😂,@nurnaiim0710,NurNaiim ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂,@kasdyzurichtakaful,Kasdy Zurich Takaful ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kan ada sebut insyallah.... dalam maksudnya tu☺️,@salmahmohd1,Salmah Mohd ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@exewee,exe wee ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂,@usop1982,usop8880 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@hamtaar0,user3507883053375 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@abecik2505,abecik ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂,@lizmustknown,Liz Mustknown ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
@Rafizi 😂😂😂😂😂,@amey3396,- S H I N N - ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
bila minyak nk turun ni..teiuq pon x de..🤔🤔,@baharudinkahar202,Baharudin Kahar202 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@mohdnadir82,mohdnadir82 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂,@scarroti,Sikulutut ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂,@shemaismail72,Shema Ismail ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂😂😂😂😂😂,@zarul424,Tengku Zarul Tengku Razak ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂,@dean_595,dean_595 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂,@ilronsagi,Ilron Sagi ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@abahjoezoro,AbahJoeZoro ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂😂😂😂😂,@irsmohdalijs,irsmohdalijs ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😳,@zack..yoppp,zack69 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂,@ahmadismail1974,AHMAD ISMAIL475 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
🤣😂🤣😂🤣,@mohdfaridalhakim84,Farid Alhakim ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😅😅😅😅,@aizif,Mohd Raizif ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😅😅😅😅😅,@kaki_maww,ArifRadzi17 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂,@shahrizalmusa38,Ejey38 ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂,@norhishamabdhamid,Norhishamabdhamid ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂,@eizzall,eizzall ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂,@mfirdausabubakar95,محمد فردوس ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂,@zack6635,Zack Zakaria ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@mohamadkhairul277,M.K.Aizzat ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Poooooorrrraaaahhh,@mj_jaffril6206,Mohd Jaaffril ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Hahaha,@fadziltahir,fadziltahir ,0,0,2022-12-7,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
hahahahahahaha,@tempalabecok,tempala ,0,0,2022-12-6,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Si Piji nie blh partner ng mat sabun msuk raja lawak klo ad audition next time😂😂,@mentarosan,Mentarosan ,0,0,18m ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
lidah tak bertulang,@alizemendoza3,Alize_Mendoza ,0,0,1d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
2x5 dgn mat sabu boleh tahan kelakornyaaa,@rizansaad4,rizansaad ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
SAYA PUTAR HALIMM.....😂😂😂,@deathdeath033,DEATH DEATH17 ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
DIA CKP URANG PUTEH😂,@deathdeath033,DEATH DEATH17 ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
hahah kuat lipat lh rafizi,@jiwagelora46,JiwaGelora46 ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Kena boom lg..PH oh PH ..menyokong asyik kena boom je,@szzakir,SzBadell ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
dah byk video pon nk nafi lg.,@rosehimahizrian,rosehimahizrian ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
mr putar alam formula,@mankontan,PS Alladin Ahmad ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
ldah biawak si rafizi ni bro,@widadwidadmokhtar,widadwidadmokhtar ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
hahahahaha teruk,@elsonjj,Elson James ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
menteri putar belitt..syabas,@muhdsy4mer,muhdsy4mer ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
😂😂😂😂bijak bijak pandai MCM anuar Ibrahim putar beli MCM anuar Ibrahim,@tbeslayer7,Zamri Kojek ,1,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
ayat sama je bila menang minyak turun,@mohdnorfahmizaino,mohdnorfahmizaino ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
nampak di situ.. cakap putar belit...hahaha.. 😂,@sirmohdhilmimahmud,Putera Hilmi ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kan putar alam,@user448267435,Sam Sam ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
ini semua poyo#sembang kari basi,@pilotkampung83,pilot kampung je😀 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
takut nak cari tu,@user592930796612,user592930796612 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
"hahahahahahahahah tolong tag dkat @Harun Bin Mohd Shah mamat ni... hahahaha dia nye jet , mcam nak jadi timbalan mentri ooh!! 😂",@attashincii0,attashincii0 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Putar Alam..Spinn Foreverrr 🤣🤣,@wanshahofficial_,IZШΔΠSHΔH™🐊 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
ini lah menteri kepala Bana😂😂,@sadan7710,Sadan7710 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
putar alam,@amingary96,Amin Gary ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
nasib tk boleh tag agong. klau bleh siap lah dye tk buat kerja dgn betul susahkn rkyat,@jiejie578,Aziziazri ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
mcm mna la kaw pandan bole pilih dia😅😅,@satelitvostok,vostok ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
ada terasa apa2 tak pd sapa yg bg undi dulu ni🤭,@hazrin_82,hazrin_82 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
terbaiklah penyokong kurang makan ayam ini,@watumpek,Wat Umpek ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
hahaha..akhirnya kan dah terkena...,@hanafihashim117,hanafihashim117 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
mentri spin..tak layak jadi mentri...,@wanierazalbetta,wanierazalbetta ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kalau kedai makan jual mahal..jangan beli lah..amboi dh dapat gaji menteri senang je dia spin,@fadellahmad125,Fadell Ahmad1923 ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kaki auta😁😁😁😁,@prakashraja.official,Prakash Raja ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
woow kita takut kerana mulut badan binasa,@zaharibrozairiess,zaharibrozairiess ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
kalau tak putar belit bukan politician la name nye.,@awalrizal81,SRizal ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
Menteri krncing... Mana cai dia?? Kumpul sini,@firly1991_,fiRLy_ ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
"Tun M sruh kita tgok dlu masa PH jadi Kerjaan , Tapi rakyat tetap jugak Pilih lagi skali skrg , Nk buat cmna kena putaq belit lagi la .. 😂😂😂😂",@saiful_harimy21,Saiful Harimy ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
"cara nk putar belit secara profesional, ckp mat saleh..haha",@iqbaqeba,IqbaQeba ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
tiba² hilang ingatan 😁,@azlanshahmaiza,Azlan Shah ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@rotibakar.007/video/7173540149534444827,10.5K,2023,1636,2022-12-5
