tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@a.mus14/video/7167078134003584283,Reply to @itavssiti81  leading sosial media je.. xsemua org pakai tiktok la sis.. jgn confidnt sgt la.. klu x napa rafizi gelabah sgt nk serang penjawat awam#najib  #keadilan  #pkr  #anwar  #videoviral  #pru15  #pru15tolakph  #rafiziramli  #fypシ  #fyp  #partiislamsemalaysia  #malaysia  #amanah  #dap  #pakatanharapan  #anwaribrahim  #SELAMATKAN  #ISLAM  #politik  #politikmalaysia  #tolakdap  #tolakph  #selamatkanmalaysia  #selamatkanislam #StabildanBersih  #tolakDAP#t olakRasuah#to lakbn ,#najib #keadilan #pkr #anwar #videoviral #pru15 #pru15tolakph #rafiziramli #fyp #fyp #partiislamsemalaysia #malaysia #amanah #dap #pakatanharapan #anwaribrahim #SELAMATKAN #ISLAM #politik #politikmalaysia #tolakdap #tolakph #selamatkanmalaysia #selamatkanislam #StabildanBersih #tolakDAP #t #to,a.mus14,21.2K,2022-11-18,2023-01-30
https://www.tiktok.com/@muhdtarmizisik/video/7192934947689188635,#shahidankassim  #arau  #perlis  #rafiziramli  #terduduk  #menteriekonomi  #kerajaangagal  #pakatanharapan  #ph  #fouryoupage  #fyp  ,#shahidankassim #arau #perlis #rafiziramli #terduduk #menteriekonomi #kerajaangagal #pakatanharapan #ph #fouryoupage #fyp,muhdtarmizisik,489K,3d ago ,2023-01-30
https://www.tiktok.com/@jason.yew/video/7103449627336150298,Pimpinan Pusat KEADILAN 2022-2025 #PKR  #KEADILAN  #pimpinanpusat  #anwaribrahim  #rafiziramli  #adamadli  #keadilanuntuksemua  #pemudapeduli  #pemilihankeadilan2022  #foryou ,#PKR #KEADILAN #pimpinanpusat #anwaribrahim #rafiziramli #adamadli #keadilanuntuksemua #pemudapeduli #pemilihankeadilan2022 #foryou,jason.yew,225K,2022-5-30,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7115428609476611354,Hari demi hari PAKATAN HARAPAN membuktikan kredibiliti selaku parti politik yang sentiasa menyebelahi rakyat 👍🇲🇾#AnwarIbrahim # Reformasi # AmiruddinShaari # SaifuddionNasution # AthonyLoke # NurulIzzahAnwar # KamilMunim # DrDzul # RafiziRamli#A damAdli # KeadilanRakyat # Keadilan # PKR # PakatanHarapan # AyuhMalaysia # Seangkatan # fyp # foryourpage ,#AnwarIbrahim #A,malaysiatimes,178.1K,2022-7-1,2023-01-30
https://www.tiktok.com/@freemalaysiatoday/video/7082655854729743642,Anwar sedia berdebat dengan Najib bila-bila masa #FMTNews  #AnwarIbrahim  #NajibRazak  #RafiziRamli  #SapuraEnergyBerhad  #Malaysia  #newsattiktok  #beritatiktok  #politiktiktok  #fyp ,#FMTNews #AnwarIbrahim #NajibRazak #RafiziRamli #SapuraEnergyBerhad #Malaysia #newsattiktok #beritatiktok #politiktiktok #fyp,freemalaysiatoday,51.6K,2022-4-4,2023-01-30
https://www.tiktok.com/@humaira.hamzil/video/7121997174690336026,Menggelupur Najib Razak diasak Rafizi Ramli #najibpenyamun  #klustermahkamah  #fypage ,#najibpenyamun #klustermahkamah #fypage,humaira.hamzil,53.6K,2022-7-19,2023-01-30
https://www.tiktok.com/@malaysiatimes/video/7116187691963747610,"Ayuh ANAK MALAYSIA, kita pilih PAKATAN HARAPAN dan sekaligus kita menolak parti korup dan rasuah utk terus mentadbir negara kita 🚩#AnwarIbrahim # Reformasi # AmiruddinShaari # SaifuddionNasution # AthonyLoke # NurulIzzahAnwar # KamilMunim # DrDzul # RafiziRamli#A damAdli # KeadilanRakyat # Keadilan # PKR # PakatanHarapan # AyuhMalaysia # Seangkatan # fyp # foryourpage ",#AnwarIbrahim #A,malaysiatimes,220.8K,2022-7-4,2023-01-30
https://www.tiktok.com/@rafiziramli/video/7160909185826245890,3 Profil Pengundi Atas Pagar,#,rafiziramli,121.4K,2022-11-1,2023-01-30
https://www.tiktok.com/@jason.yew/video/7080059286830861595,Reply to @ceoofnaktahu  ini masalah sebenarnya #AyuhMalaysia  #rafiziramli  #formularafizi  #rafizi4timbalan  #KEADILANuntukSemua  #PemilihanKEADILAN2022  #foryou ,#AyuhMalaysia #rafiziramli #formularafizi #rafizi4timbalan #KEADILANuntukSemua #PemilihanKEADILAN2022 #foryou,jason.yew,969.9K,2022-3-28,2023-01-30
https://www.tiktok.com/@jason.yew/video/7082325522004315419,jangan ikut perangai macam ini bila debat ya #debat  #rafiziramli  #najibrazak  #sapuraenergy  #foryou ,#debat #rafiziramli #najibrazak #sapuraenergy #foryou,jason.yew,2.7M,2022-4-3,2023-01-30
https://www.tiktok.com/@jason.yew/video/7077744599459974427,Saifuddin Nasution pernah berkata tentang Rafizi Ramli #saifuddinnasution  #rafiziramli  #quotes  #PKR  #KEADILAN  #rafizi4timbalan  #KEADILANuntukSemua ,#saifuddinnasution #rafiziramli #quotes #PKR #KEADILAN #rafizi4timbalan #KEADILANuntukSemua,jason.yew,42.3K,2022-3-22,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7189052645343120666,Macam manalah orang tak lembut hati dengan Dato Seri Anwar Ibrahim ni #anwaribrahim  #rafiziramli  #dsai  #pm10  #sabah  #sarawak  #malaya  #malaysia  #ayuhmalaysia ,#anwaribrahim #rafiziramli #dsai #pm10 #sabah #sarawak #malaya #malaysia #ayuhmalaysia,potretkehidupan84,276K,1-16,2023-01-30
https://www.tiktok.com/@sinarharianonline/video/7082307588120907010,Bossku dah on tu katanya… #fyp  #TikTokNews  #BuletinTikTok  #TrendingNewsMalaysia  #NajibRazak  #RafiziRamli ,#fyp #TikTokNews #BuletinTikTok #TrendingNewsMalaysia #NajibRazak #RafiziRamli,sinarharianonline,96.7K,2022-4-3,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7192011798973877531,Eksklusif apa yang terjadi di dalam Istana Negara sewaktu kronologi perlantikan Dato Seri Anwar sebagai PM10 #anwaribrahim  #ydpa  #rafiziramli  #dsai  #pm10  #malaya  #sabah  #sarawak  #malaysia ,#anwaribrahim #ydpa #rafiziramli #dsai #pm10 #malaya #sabah #sarawak #malaysia,potretkehidupan84,250.1K,6d ago ,2023-01-30
https://www.tiktok.com/@eji193/video/7180955463784090907,"Iye lah rafizi, puasa dan diet lagi elok kan. Kurang penyakit harga makanan pun murah.  Tak sabar nak tunggu geng2 PN “terduduk” sebulan lagi dek formula terbaru Rafizi 🤣 #inflasi  #rafiziramli  #hargabarangnaik  #perikatannasional  ",#inflasi #rafiziramli #hargabarangnaik #perikatannasional,eji193,6112,2022-12-25,2023-01-30
https://www.tiktok.com/@muhdtarmizisik/video/7192840256406687002,#rafiziramli  #terduduk  #menteriekonomi  #kerajaangagal  #pakatanharapan  #ph  #mbkedah  #sanusimdnor  #mbsanusi  #mbsempoi  #mbrakyat  #prihatin  #sikkedah  #pas  #perikatannasional  #kedahsejahteranikmatuntuksemua  ,#rafiziramli #terduduk #menteriekonomi #kerajaangagal #pakatanharapan #ph #mbkedah #sanusimdnor #mbsanusi #mbsempoi #mbrakyat #prihatin #sikkedah #pas #perikatannasional #kedahsejahteranikmatuntuksemua,muhdtarmizisik,199.4K,4d ago ,2023-01-30
https://www.tiktok.com/@djrockruslin81222/video/7188903902278913306,bab negeri Kedah Rafizi Ramli jgn seronok nak berpolitik saya... #fyp  #rafiziramli  ,#fyp #rafiziramli,djrockruslin81222,147.1K,1-15,2023-01-30
https://www.tiktok.com/@pokcikku/video/7192528781087755547,Done... 2023 memang harga Naik ye 😁😁..  #inflasimalaysia  #rafizi  #rafiziramli  #hargabarangnaik  #menteriekonomimalaysia  #menteriekonomi  #hargatakturun  #menteriformula  #kerajaanperpaduan  #barisannasional  #rafizi4timbalan  #rafizi ,#inflasimalaysia #rafizi #rafiziramli #hargabarangnaik #menteriekonomimalaysia #menteriekonomi #hargatakturun #menteriformula #kerajaanperpaduan #barisannasional #rafizi4timbalan #rafizi,pokcikku,226.6K,4d ago ,2023-01-30
https://www.tiktok.com/@ph_selamanya/video/7164778442615950618,minum ketum ka Rafizi #samanfitnah  #rafiziramli  #foryourpage  #tolakdap  #phgagal  #TolakPH  ,#samanfitnah #rafiziramli #foryourpage #tolakdap #phgagal #TolakPH,ph_selamanya,1517,2022-11-11,2023-01-30
https://www.tiktok.com/@parti.keadilan.rakyat/video/7192822976847367451,#Inflasi  Disember 2022 Mereda Kepada 3.8% Berbanding Bulan Yang Sama Tahun 2021 - Menteri Ekonomi @Rafizi  #MalaysiaMADANI  #RafiziRamli  #kerajaanperpaduan  #harapan  #keadilan  ,#Inflasi #MalaysiaMADANI #RafiziRamli #kerajaanperpaduan #harapan #keadilan,parti.keadilan.rakyat,5504,4d ago ,2023-01-30
https://www.tiktok.com/@jason.yew/video/7193566557719612698,Kenapa kita tak rasa bimbang bila hutang negara RM1.5 trilion? #parlimen  #resettingthemalaysianeconomy  #MalaysiaMADANI  #KerajaanPerpaduan  #rafiziramli  #menteriekonomi  #epumalaysia  #ayuhmalaysia  #KEADILANuntukSemua  #foryou  ,#parlimen #resettingthemalaysianeconomy #MalaysiaMADANI #KerajaanPerpaduan #rafiziramli #menteriekonomi #epumalaysia #ayuhmalaysia #KEADILANuntukSemua #foryou,jason.yew,163.6K,2d ago ,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7183474121454439707,Tersengih sengih wartawan #rafiziramli  #anwaribrahim  #pm10  #dsai  #sabah  #sarawak  #malaysia ,#rafiziramli #anwaribrahim #pm10 #dsai #sabah #sarawak #malaysia,potretkehidupan84,246K,1-1,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7190965521758555419,Aura Dato Seri Anwar Ibrahim #anwaribrahim  #rafiziramli  #dsai  #pm10  #malaya  #sabah  #sarawak  #malaysia  #indonesia  #reformasi ,#anwaribrahim #rafiziramli #dsai #pm10 #malaya #sabah #sarawak #malaysia #indonesia #reformasi,potretkehidupan84,893.3K,1-21,2023-01-30
https://www.tiktok.com/@mira.bakri2/video/7192833596351171866,Licik Anwar Ibrahim kenakan Rafizi Ramli #papaanwar  #kerajaanperbanduan  #rafizirajafitnah  #menteriformula  #phsayangzahid  #fyphoiyahoi  ,#papaanwar #kerajaanperbanduan #rafizirajafitnah #menteriformula #phsayangzahid #fyphoiyahoi,mira.bakri2,256.9K,4d ago ,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7186416935901383962,PM10 kesayangan ramai #anwaribrahim  #rafiziramli  #retnomarsudi  #pm10  #dsai  #sabah  #sarawak  #malaysia  #indonesia  #reformasi  #jokowi ,#anwaribrahim #rafiziramli #retnomarsudi #pm10 #dsai #sabah #sarawak #malaysia #indonesia #reformasi #jokowi,potretkehidupan84,744.3K,1-9,2023-01-30
https://www.tiktok.com/@papaberrystudios/video/7191318771326389530,"ISU SEMASA | Formula terbaru Rafizi : Harga makanan di restoran mahal, jom boikot restoran! #hargamakananmahal  #rafiziramli  #menteriekonomi  #menteriformula  #kerajaangagal  #kerajaanperbanduan  #papaberry  #fyp  ",#hargamakananmahal #rafiziramli #menteriekonomi #menteriformula #kerajaangagal #kerajaanperbanduan #papaberry #fyp,papaberrystudios,438.7K,1-22,2023-01-30
https://www.tiktok.com/@reko.my/video/7192135699162762522,Rakyat pun tak faham jugak sebenarnya 😅 dulu masa jadi pembangkang bukan main bijak lagi #rafiziramli  #kitaboleh  #bncomms  #ismailsabri  #tokmat  #kerajaanperpaduan  #zahidhamidi  #barisannasional  #pakatanharapan  #anwaribrahim  #demipertiwi  #umno  #umnomalaysia  #asyrafwajdi  #pau2022  #NewYearRabbitDance  #cny  #fahmifadzil  ,#rafiziramli #kitaboleh #bncomms #ismailsabri #tokmat #kerajaanperpaduan #zahidhamidi #barisannasional #pakatanharapan #anwaribrahim #demipertiwi #umno #umnomalaysia #asyrafwajdi #pau2022 #NewYearRabbitDance #cny #fahmifadzil,reko.my,21.7K,6d ago ,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7179025297231121691,Takiyuddin ok ke tu #anwaribrahim  #rafiziramli  #azalinaothman  #kabinetmalaysia2022  #dsai  #pm10  #malaysia  #sabah  #sarawak  #parlimenmalaysia ,#anwaribrahim #rafiziramli #azalinaothman #kabinetmalaysia2022 #dsai #pm10 #malaysia #sabah #sarawak #parlimenmalaysia,potretkehidupan84,1.1M,2022-12-20,2023-01-30
https://www.tiktok.com/@takdelapik89/video/7165379873127664923,Adalah penting bagi generasi baru untuk mengenali perjuangan sosok bernama Anwar Ibrahim sejak zaman belia nya demi masyarakat pertengahan dan miskin tegar.#dsai  #dsai4pm  #dsaipm10  #tolakpn  #tolakbn  #kitaboleh  #kitaboleh  #tawaranharapanpru2015  #pru15  #foryourpage  #fyp  #reformasi  #PakatanHarapan  #rafiziramli  #anwaribrahim  #pakatanharapan  ,#dsai #dsai4pm #dsaipm10 #tolakpn #tolakbn #kitaboleh #kitaboleh #tawaranharapanpru2015 #pru15 #foryourpage #fyp #reformasi #PakatanHarapan #rafiziramli #anwaribrahim #pakatanharapan,takdelapik89,177.4K,2022-11-13,2023-01-30
https://www.tiktok.com/@potretkehidupan84/video/7148530297347378459,Reply to @lobertadores  Tok Guru Nik Aziz pun sokong Anwar. PAS sekarang lepas Tok Guru dah arwah.....hurmmmm. #tokguru  #tokgurunikaziz  #fyp  #foryoupage  #dokumentari  #malaysia  #anwaribrahim  #rafiziramli  #nurulizzah  #nurulizzahanwar  #ayuhmalaysia  #kakwan  #sejarah  #inspirasi  #pru15  #wanazizah ,#tokguru #tokgurunikaziz #fyp #foryoupage #dokumentari #malaysia #anwaribrahim #rafiziramli #nurulizzah #nurulizzahanwar #ayuhmalaysia #kakwan #sejarah #inspirasi #pru15 #wanazizah,potretkehidupan84,793.9K,2022-9-29,2023-01-30
