comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
"rafizi menteri kayanggan,menteri ekonomi fomula😁😁😁",@ayah_sam83,Mohd Hadi Mohd Tahir ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
😂😂😂😂😂😂😂kelakar,@muhd_sai,muhd_saiful ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
bang Non salah bg jawatan kat pixi..pttnya bg hal ehwal manusia😂😂😂..bru dia tak mainkan formula dia yg hebat² dulu²,@wipershop3,Saudagar Wiper&Wax ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
hebatlah formula beliau...tahniah kepada penyokong..,@safarintehtarikkaw,CEO of HAHAHA ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
"apalh standard malaysia ni..dpt menteri,dulu ada menteri yg cadangkn mkn kangkong masa sayur mahal..dpt mentri baru dh kedai mkn pulak nk dpulaukn",@mohdrashidmohdyus,mohdrashidmohdyus ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
"ni klu msuk raja lawak, confirm juara😂😂😂",@penglipur_lara85,PenglipurLara ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
dlm byk menteri ini lh menteri yg ada formula terbaik... haha,@putranazi,putranazi ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
tahniah pengundi PH,@syirahnita,user6250406786222 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
aduhai bang piji..pakar formula..,@awgfatih,fatih ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
"Yg undi dia Yg b,,,,, faham2 la",@zainulwazizn,zainulwazizn ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
tahniahh pada pgundi pandan..kerana anda melahirkan menteri bijaksana..wakakakakakaka,@penn871,syah ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
maknanya brg2 skrg lgi Mahal dri yg lepas🤭🤭🤭walaknon ckp slh PN jgk la nih😂,@yazidbert,yazidbert ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
ingat PULAU filem baru rupanya pulau kedai makan..😂😂,@spider6011,spider6011 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Malang nya rakyat dpt menteri Lapiji ni.. 🤣 🤣 🤣 Hoi hoi yahoiiiiiiiii,@zizan770,zizan77AD ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
formula cap senapang😂,@faizul.minorchorus,faizul akmal ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Rafizi ni adik beradik dgn mat maslan dan mujahid ke?,@disanadisini111,DISANA DISINI ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
bila masa turun rafizi kayu.,@kak_as1,kedaikakas ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
jangan la marah.. byk lagi formula ni😂,@idza3899,Idza3899 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
@Rafizi weii pandan apa cerita? kata byak fomula? 😂😂,@user21945862450811,user21945862450811 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
ni yang korang nak..saya ulangggg...ni yang korang nakkk.haa tepuxx lah😂😂,@yanz_82e,hatipendosa ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
spin formula 😂🤣,@muhd_daus89,Firdaus Nordin ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Tahniah yang undi PKR.. Bijak bethol,@ilamissoyoung,Natsu Dragnel Mirajane ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
menteri fizi ni dlm kartun upinipin 😂😂😂,@johnnyren69,@ bujangbidik ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
@yanie_118 😂😂😂😂😂kecing,@hanafi_5705,hanafi_5705 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
suruh dia senaraikan brg2 mentah yg dh turun harga tu apa.😏😏,@amniraisya2020,Amni Raisya ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
undur rafizi..undur PH,@kurakurakura04,MENTERI HANCING ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
untung lah orang pandan ada yb cam ni ... 😂😂😂😂😂,@a.wanggg10,A.Wanggg ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
SAYA ULANGGGGGGGGGGG,@azriesakiam3,AZRIE2000 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
turun dari lori ada lah hahaha,@ihtifarzuddinihtifar,Ihtifarzuddin Ihtifa ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
"Brg turun lori yessss... Turun harga TAK PUN......
😂😂😂😂😂😂",@nishazam,Nisha Ai ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
😂😂😂menteri badur,@jijul_albanjari85,jijulalbanjari85 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
korang kena fham..sbenarnye Rafizi nk ckap gaji dye dah trun😂😂,@daddy_j.c,FaizzzSHOP ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
terima kasih pengundi PH,@sariahsamat965,sariahsamat 68 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Menteri ekonomi atas pokok tu🤣🤣,@ketung085,Ketung ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
menteri pun akai budak2 lagi..😏😏😏,@mdyusrimdjusoh1,mdyusrimdjusoh ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
banyak sangat minum susu formula....kartun betullah....,@sukatanamal,AnR survey ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Menteri ekonomi zimbabwe pon x mcm ni,@farid.adli,farid.adli ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
@RoCkerZ MaLaYa bang...buat versi sdaqe sdaqi,@schizol8,Enchik_Zoul ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Dh x boleh brain!! Bila lg rakyat nk bangkit?? Menteri ni igt dia untouchable skrg...,@beast_kot,beast_kot ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
😂😂😂😂😂😂😂,@ckr1981,BESUT1981 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
rapiji sila turun... dulu org glak kt mat maslan sbb die jwb bersahaja. tapi ari ni boleh glak dgr fomula rapiji hancing capchai...,@najib.955,najib.955 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
menteri fomula kelaut,@marwandieynor,marwandieynor DNNOR ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
@Rafizi dgr tu suara rakyat,@ikhwan_arttt,𝖎𝖐𝖍𝖜𝖆𝖓_𝖆𝖗𝖙𝖙𝖙 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
siapa laa yg undi dia ni,@amirsahak783,amirsahak783 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Naik LG ada,@norasikinmustafa,asikin ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
gaji je turun,@nelayan._kampung,nelayan_kampung ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
formula one...,@katakpink71,Katakpink71 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
malunya...adeh,@myfitfahmi,MyFitFahmi ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
"harga turun utk menteri2 ja,utk rakyat tak turun..still mahal..serius terasa sungguh harga brg skrg ni..seribu xckup sebulan utk beli makanan fmly",@anggerikpurple2,favpurple2 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
cakap boleh LA cuba mai duduk kat rakyat yg meniaga baru tau langit tinggi ke rendah,@wan55booster,Wan55 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
"menteri ekonomi biol
sembang penyu pun boleh terbang
🤭🤭🤭",@bangkitpertahan,RedChili ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Lapizi nie kosong tuan2.. Formula budak darjah 6.. Ramai dah kenai lapizi nie camna..,@5zalyus,5zal ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Had laju kebangsaan je turun lapiji..😂😂😂,@namaakupjai78,namaakupjai78 ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
I dont believe restaurants...,@ascap23,Chucky Charlie ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
yeah,@kano_92,Nazri A Ghani ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
mengong,@suhaimayahmad,suhaimayahmad ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Bahan mentah mana 1 nk tau jgak. Milo nescafe bukan bahan mentah,@mhafizsaid,@p!$@iD ,1,0,6d ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
Pendekata semua barang semakin naik harga....,@ponnyawi,ponnyawi ,0,0,5m ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
yg penting MADANI,@sobella_sue,ismebella🤍 ,0,0,2h ago ,2023-01-30,https://www.tiktok.com/@detruthchannel/video/7192041764918758683,30.2K,4823,3484,6d ago 
