comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
tolong tolong sokong kwsp pm tolong kami,@rani.5664,rani.5664 ,0,0,1d ago ,2023-01-28,5356,288,355
tukaq ja Pm,@zackboldie,Zack Boldie ,0,0,1d ago ,2023-01-28,5356,288,355
KWSP BERSASAR,@athilechimivmuthu,athilechimivmuthu ,0,0,1d ago ,2023-01-28,5356,288,355
kami Akan timbang utk UNDI siapa pada PRN nanti,@basgaranmunusamy,basgaran ,0,0,1d ago ,2023-01-28,5356,288,355
30k kwsp jom ramai2 #kwsp30k,@sirence_90,Sirence Edry ,0,0,1d ago ,2023-01-28,5356,288,355
@anwaribrahimofficial rakyat memerlukan,@zubirnordin,Zubir Nordin ,0,0,1d ago ,2023-01-28,5356,288,355
"menteri kewangan kena buat 1 sistem duit kwsp terus tolak ke hutang jelah .. bg ke tangn takot x bayar hutang pun ,, nty minx lg kata last-iii😅",@nunamanja_,ᴺᵁᴺᴬ ᴹᴬᴺᴶᴬ🍃 ,0,0,1d ago ,2023-01-28,5356,288,355
Makin lama kerajaan berdiam diri makin ramai la rakyat yg menderita. Apa la nasib mcm ni.,@borneobeast,BorneoBeast ,0,0,1d ago ,2023-01-28,5356,288,355
semoga dipermudahkan segala urusan aminn,@zackzaini57,zack ,0,0,1d ago ,2023-01-28,5356,288,355
aaaaahhhhhh x munkin pak nuar luluskan bnde ni,@user9532103303674,user9532103303674 ,0,0,1d ago ,2023-01-28,5356,288,355
nak rolling la..lahabau mana dah sakau 2...,@ayiezainol,AyieZainoL ,0,0,1d ago ,2023-01-28,5356,288,355
😩😩luluskan kn kh pgluaran kwsp PM kmi rkyat susah,@dikkudik7,dikkudik7 ,0,0,1d ago ,2023-01-28,5356,288,355
insyaaallah saya yakin pasti berjaya tuntutan kita smua,@bhaipenang36,Muhd Arshad ,0,0,1d ago ,2023-01-28,5356,288,355
"alhamdulillah..moga dipermudahkan segala urusan, teruskan perjuangan, duit KWSP ini duit kita, ALLAHHUAKHBAR!!",@faiyuz1,fai-yuz ,0,0,1d ago ,2023-01-28,5356,288,355
tolong2 tolonglah kami.....pm10,@suha_belut,suha_belut ,0,0,1d ago ,2023-01-28,5356,288,355
biar 4 all jgnla bersasar..,@edyloves120,murneh ,0,0,7h ago ,2023-01-28,5356,288,355
berul,@tiaraanatiara,tiaraanatiara ,0,0,8h ago ,2023-01-28,5356,288,355
🥰🥰,@sandrasheera,sandrasheera ,0,0,9h ago ,2023-01-28,5356,288,355
Tlg luuskan,@madamme_roses,ᴍᴀᴅᴀᴍᴍᴇ🌹 ,0,0,21h ago ,2023-01-28,5356,288,355
@Cik Ekin,@nurfa353,Nur Fa ,0,0,22h ago ,2023-01-28,5356,288,355
sing pun NK kne byr ke..biar betul link,@mohd.hafiz260490,Hafiz abas ,0,0,23h ago ,2023-01-28,5356,288,355
penat btll dhh rsa t,@ida_918,Cembun ,0,0,1d ago ,2023-01-28,5356,288,355
@Anuar Ibrahim,@alxinren,Xin Ren ,0,0,1d ago ,2023-01-28,5356,288,355
bagus juga bila ada lebih rmai ngo yg perjuangkn kwsp ni...,@azreenreen1,Azreen Reen143 ,0,0,1d ago ,2023-01-28,5356,288,355
tolong lulus kn,@syarif019393,syah93 ,0,0,1d ago ,2023-01-28,5356,288,355
#KWSPBERSASAR,@qaseh251,Qaseh ,0,0,1d ago ,2023-01-28,5356,288,355
dsai xnak kasi...kalu bagi pun selepas dividen....kalu xbagi jugak...baca yassin.,@ucukacaam,Chicanos! ,0,0,1d ago ,2023-01-28,5356,288,355
