comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
duit ada 100++ dh tak aktif 4thn buat kerja sendiri..jika diberi keluar pasti semua sy keluarkan..jd org pertama keluarkan..😂😂,@suhairi860,hairi86 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Mohd Rizal 30k terus bukan 10k lagi 😂😂😂,@aynrse,🦄 ,0,0,1d ago ,2023-01-28,29K,1243,2799
nak selesaikan yg sangkut2 ni. mtk duit sendiri je pun,@yenakira71,YEN ,1,0,1d ago ,2023-01-28,29K,1243,2799
moga dipermudahkan,@zamsg1v74,Zam@Zara ,0,0,1d ago ,2023-01-28,29K,1243,2799
Pak saya bulan 2 ni keluar semua lah KWSP dia .. 55tahun dah dia wkwk jadi OKB dia 🤣,@atierahazmi,Ayaa❤️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
bila nak umum,@hakimikimi935,hakimikimi935 ,0,0,1d ago ,2023-01-28,29K,1243,2799
"suara kita, hak kita...",@missnonie06,Noi❤️ ,3,0,1d ago ,2023-01-28,29K,1243,2799
wow,@missnonie06,Noi❤️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
selagi pk anuar tk keluar hal ni...rakyat jdi pgemis...,@haiii_member,Flowerss ,0,0,1d ago ,2023-01-28,29K,1243,2799
dekat nk raya nnti kuar la tu ..,@zaza030385,azza aziz ,0,0,1d ago ,2023-01-28,29K,1243,2799
Nak tgk jugk dsi buat ke idak.. sedang kan minyk tak turun2.. meter jew yg turun nie. kwsp 2.0 kami nk duit kami.. tolong lulus kan.,@aciklily,Ketupat raya ,1,0,1d ago ,2023-01-28,29K,1243,2799
x boleh keluar .kot duit dh x de .. depa pakai buat melabor,@izman_ismail1,izman_ismail ,0,0,1d ago ,2023-01-28,29K,1243,2799
Sound nye pun auto tringt sis sorang tu 😂,@daisy.debbie,daisy.debbie ,0,0,1d ago ,2023-01-28,29K,1243,2799
dapat keluar kan 5k pun tak pe la🥺,@noryusmaniza,Nr YusmaNija ,4,0,1d ago ,2023-01-28,29K,1243,2799
alaaa jngn la saya nk buat rumah 😂 kalau boleh kuar hbis laki sis kuar beli moto kang .!!,@isyanorain,AishahNorAin.!! ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Sy boleh ckp mcm ni je,kita yg keje penat².Kalau umur pnjang smpai 55 alhamdulillah merasa duit tu,klau tk rezeki tu prgi ank branak.Tp tulah😂",@neconeconis,Mek Wawa ,0,0,1d ago ,2023-01-28,29K,1243,2799
cantik boskur kita teruskan perjuangan agak tercapai keluarkan kwsp,@syedanuar88,Syed Anuar652 ,1,0,1d ago ,2023-01-28,29K,1243,2799
5k pun jadi,@niza6324,Niza6324 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@ROMPIN RIVER VILLAGE boleh kluar kreta tahun ni,@hidayahmekyah,Hidayah Dayah ,0,0,1d ago ,2023-01-28,29K,1243,2799
Sokong,@araledally,Arale Dally ,0,0,1d ago ,2023-01-28,29K,1243,2799
penat la tunggu kwsp keluar🥴,@farahriffin,farahriffin20 ,1,0,1d ago ,2023-01-28,29K,1243,2799
keluarkan kwsp 2.0 bersasar🙏🙏🙏🙏🙏,@eylla5724,@eylla5724 ,1,0,1d ago ,2023-01-28,29K,1243,2799
mmg la sy mngharap sgt ni..sb dh x carum lg dh senjak sakit stroke aritu..,@lissamanis5,Alyssa ,2,0,1d ago ,2023-01-28,29K,1243,2799
moga lulus,@zuradien82,zuradien82 ,2,0,1d ago ,2023-01-28,29K,1243,2799
hope blh kluar kn 😌,@jeciy99,nur Izzah Aisyah ,0,0,1d ago ,2023-01-28,29K,1243,2799
yg x aktif bg kluar hbs,@kedai_opah_chor,kedai_opah ,0,0,1d ago ,2023-01-28,29K,1243,2799
saya dah keluarkan 30k alhamdulillah,@budaklemon,Sudz Lee ,0,0,1d ago ,2023-01-28,29K,1243,2799
dengarnya tk diluluskan hampeh,@faismaa,faisma ,0,0,1d ago ,2023-01-28,29K,1243,2799
so blh ke x,@nabilla_mustafa,nabilla mustafa ,1,0,1d ago ,2023-01-28,29K,1243,2799
Dh boleh mohon ke,@wirakanjo817,wirakanjo817 ,2,0,1d ago ,2023-01-28,29K,1243,2799
Tak dapat 30k 20k pon jd laa nk setel semua hutang2 tara lani kilang mkn basic ot pon x dk 😥,@zahiryaacob,eMaK_nAk_MeNaNtu ,1,0,2d ago ,2023-01-28,29K,1243,2799
tak dapat 30K 20K pun jadi Laa asalkan dapat keluarkan KWSP UTK bayar hutang²,@hardieyana1828,hana1828 ,1,0,2d ago ,2023-01-28,29K,1243,2799
harap ada rezeki....,@azie929,Marzila Azie ,1,0,2d ago ,2023-01-28,29K,1243,2799
Bukan tak fikir hari tua tapi pikir balik sempat ka tua tu hahaahha takpa lah nanti boleh kumpul lagi,@anissmaness,Jahhhlawaa ,0,0,2d ago ,2023-01-28,29K,1243,2799
nak g ke kwsp ke atau boleh mohon online,@peniaga_jalanan,UmatAkhirZaman ,1,0,2d ago ,2023-01-28,29K,1243,2799
tutup terus je kwsp tu. gaji staff2 diorang besar tau. tu pun hasil duit kta pakai gaji diorang,@walking_mermaid,LA ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Anis Amirah merah,@fathihah98,Nur Fathihah ,0,0,2d ago ,2023-01-28,29K,1243,2799
kalau betul baguslah rakyat dah tengah susah cepat2kan hutang dah banyak.,@kamaldaud01,kamaldaud ,0,0,2d ago ,2023-01-28,29K,1243,2799
"duit kita,dorg buat utk perlaburan.tu ssh sgt nk lulusksn kwsp 2.0",@obitauchiwa,obitaUchiwa ,1,0,2d ago ,2023-01-28,29K,1243,2799
"bersasar pun agak2 laa.. keje puluh ribu tkpe laa.. ni keje rm1500.. barang naik,, minyak apa smua.. pehhhh... naye mikior nyer....",@supremedyno,😚 롬앤오올😚 ,1,0,2d ago ,2023-01-28,29K,1243,2799
tgu bajet terbaru bulan dpm,@hilangingatanaku,AkuBeRry🫐 ,0,0,2d ago ,2023-01-28,29K,1243,2799
20k harap lulus la,@rahayushaari,@cikyu-83 ,0,0,2d ago ,2023-01-28,29K,1243,2799
#Kwsp 30k..bkn tk mahu fikir di hari tua..tp skrg sgt memerlukn..skrg sdh kesempitan sgt..,@stevebone4,Steve Bone80 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Deq Are hai awak ahhahaha😂,@hanayusofff,Norfarhanayusof ,1,0,2d ago ,2023-01-28,29K,1243,2799
Hutang keliling pinggang ni anuar oi..kilang asyik barang xdak ja.,@kuayish,ayish .J ,0,0,2d ago ,2023-01-28,29K,1243,2799
"Insyaallah , semoga dipermudahkan urusan 🥰",@akmalnasri_,akmalnasri ,0,0,2d ago ,2023-01-28,29K,1243,2799
kalau saya keluar kan .30.k...lepas NIE tak payah keluar kan dah,@idaasempoi,ida ,0,0,2d ago ,2023-01-28,29K,1243,2799
putus asa dh tggu .lantak la hidup nk jd apa redhola😪😪😔😔,@cikshaa82,CikShaa🦋 ,1,0,2d ago ,2023-01-28,29K,1243,2799
Dh byk kali lalu fyp tpj tkda pun berita yg sahih,@nanashimuraa,Nana Shimura ,2,0,2d ago ,2023-01-28,29K,1243,2799
kelayakan keluar kwsp?,@suic.de, ,1,0,2d ago ,2023-01-28,29K,1243,2799
link tak de ke,@4shiaaaappp_01,4shiaaaaappppp ,0,0,2d ago ,2023-01-28,29K,1243,2799
btl tu mmg tkt xsmpt tua je ... tkt ke alam lain trlebih dlu,@cashabelas,cashabelas 👑ingt tuhan 2 ada ,0,0,2d ago ,2023-01-28,29K,1243,2799
Mcm mana nak applyy,@rinalengloyy,Rina Lengloyy 🤍 ,0,0,2d ago ,2023-01-28,29K,1243,2799
jadir support.... bikin sampai jadi,@zulkifleesuhaimic,zulkajang ,0,0,2d ago ,2023-01-28,29K,1243,2799
mintak2 dapat keluar laaa .dah 3minggu kami laki bini tak keje kilang tutup sebb brg tak dapat keluarr 😭😭 ya allah peritnyaa dengan anak2 nak sekolh,@nrlashiqinn,mamaalisha ,3,0,2d ago ,2023-01-28,29K,1243,2799
harap lulus 30k one off please,@saras22028,🌹ساراس❤️🇸 🇦 🇷 🇦 🇸❤️🌹 ,1,0,2d ago ,2023-01-28,29K,1243,2799
betul ke ni,@ayie9403,Ayie. ,0,0,2d ago ,2023-01-28,29K,1243,2799
macam mana nak apply tu,@nrlshd__ll,bee ✨ ,0,0,2d ago ,2023-01-28,29K,1243,2799
Dah boleh apply ke?,@club_huruhara87,Spender_KOYAK ,0,0,2d ago ,2023-01-28,29K,1243,2799
"perlu keluarkan untuk tampung kelangsungan hidup akibat kanser..perkeso tak cukup nk cover sewa rumah, kos minyak & makan minum di bandar .😥😥",@lizakmal92,Rosliza Liza ,0,0,2d ago ,2023-01-28,29K,1243,2799
tahun bila ni?,@heajung7,Hea Jung ,0,0,2d ago ,2023-01-28,29K,1243,2799
"kawe nok beli iphong ni , derah la skik",@alifffffaimannnnn,Ketua Pengawas Bertopeng ,0,0,2d ago ,2023-01-28,29K,1243,2799
bawah 10k boleh ke agak2,@kotmung_93,DonutSusu ,0,0,2d ago ,2023-01-28,29K,1243,2799
klau bole lee,@rienaaaaa4,𝓇𝒾𝑒𝓃𝒶 杰弗里 👾 . ,2,0,2d ago ,2023-01-28,29K,1243,2799
Ada link tk,@reldihaiqal,Tam ,1,0,2d ago ,2023-01-28,29K,1243,2799
Terbaik tuan,@bakhtiar73interpriseshop,Bakhtiar73 Interprise Shop ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Azmi shopper blh la ni😂,@saraaisyah0,SaraAisyahSaid ❤️ ,0,0,2d ago ,2023-01-28,29K,1243,2799
please lahhh 🥺hopee lulus😢,@kushinaa_29,🌸 ,0,0,2d ago ,2023-01-28,29K,1243,2799
lambatnye process,@hayronasim,Hayron4ever🇲🇾🇸🇽 ,0,0,2d ago ,2023-01-28,29K,1243,2799
bagi keluarlah...saat mmerlukann😣,@ayuyuen4,adimmairah88 ,0,0,2d ago ,2023-01-28,29K,1243,2799
"Betul tu, muda2 ni la nak kena habis kan, skurang2 merasa kwsp, nanti tua takpe ramai yg bagi bantuan",@yenstore94,Ayenstore ,2,0,2d ago ,2023-01-28,29K,1243,2799
"Org kaya2 ni jrg alami mslah htang, skit kpala stiap malam pikir mcm mana nk bayar hutang… kalau mreka dlm ksut kita mreka baru akan paham😌",@nur_kinnn,𝕟𝕣𝕜𝕚𝕟𝕟𝕞𝕫🕊️ ,0,0,2d ago ,2023-01-28,29K,1243,2799
Keluar dalam mimpi je dulu,@asrasl,2ndsuspect ,1,0,2d ago ,2023-01-28,29K,1243,2799
"30k one off, aku 10k pun tak lepas bhai 😂",@resh_junior12,Resh Jr. ,1,0,2d ago ,2023-01-28,29K,1243,2799
Lanjut,@sofia271986,Sofia_oh_na_na ,0,0,2h ago ,2023-01-28,29K,1243,2799
semoga ada sinarr,@mumyimandani,Nhur🌸 ,0,0,22h ago ,2023-01-28,29K,1243,2799
smoga llus 🥰🥰🥰,@feremyleya0809,Fatin Feremyleya ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Beck. Ada harapan,@stephwuwuwu,stephWu💗 ,0,0,1d ago ,2023-01-28,29K,1243,2799
moga lulus,@qilasaha91,aqilah🥰 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Mantap,@27syabie,SYARIFAH KABI ,0,0,1d ago ,2023-01-28,29K,1243,2799
terus pejuangkan,@diyanaroslan05,Diyana Roslan ,0,0,1d ago ,2023-01-28,29K,1243,2799
Semoga lulus boleh tolong banyak orang,@elsonpropertiespg1838,ElsonLoke5508 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Semoga tercapai Dan mencapai apa yg diharapkan,@hanieaisyah20,Hanie Aisyah ,0,0,1d ago ,2023-01-28,29K,1243,2799
apa syarat?,@bungabungacinta_99,BungaBungaCinta31 ,0,0,1d ago ,2023-01-28,29K,1243,2799
bkn ke bersyarat😅,@deearwana,Baby Gie II ,0,0,1d ago ,2023-01-28,29K,1243,2799
Semoga di lulus kn,@lyzalyysa,Lyzalyysa ,0,0,1d ago ,2023-01-28,29K,1243,2799
Senasib,@haziqhumairah,Bini abam lori 🚛🚛 ,0,0,1d ago ,2023-01-28,29K,1243,2799
betul ke,@punithanair3,user16085425712 punitha nair ,0,0,11h ago ,2023-01-28,29K,1243,2799
"Amen.... Pmx, please 30k one off... Bukan x nak fikir hari tua tp skg dah tua pn dok hadap stress.... Pendek kata takut x merasa hari tua yg sebenar",@molohingbolangou,greeq ,0,0,14h ago ,2023-01-28,29K,1243,2799
Liat betul la si nuar ni nak bagi lulus 😒,@shawnanakmendes,user7704881225203 ,0,0,21h ago ,2023-01-28,29K,1243,2799
"yg ssh Dan betul² perlu je yg faham , xminta byk lulus kan je, jgn fikir hari tua ajal maut xtau , Kang xsempat tua mati, hutang x settle Naya. 😏",@dians_empires,Dians Empires ,0,0,1d ago ,2023-01-28,29K,1243,2799
boleh la pm boleh lah...luluskn la permintaan kami ni...😭😭😭😭,@halifainieya_88,Halifainieya_88 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Sahih ke ni???????? Betul ke boleh keluarkan dah???,@hvsnx97,Hvsnx🧏🏼‍♀️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
bgi ja la kt kmi wahai pmx,@mr.redpink,Mr.RedPink ,0,0,1d ago ,2023-01-28,29K,1243,2799
"tolong lah luluskan. husband xde OT, combine gaji 4K pon xcukup. semua benda mahal 😭",@siti_norfatin,sitifatin1996 ,0,0,1d ago ,2023-01-28,29K,1243,2799
ade web x,@chairilrushdan,Chai ,0,0,1d ago ,2023-01-28,29K,1243,2799
kasi licin gais...nnti dah tua nnti kita buat konten mandi lumpur blakang rumah gais😂,@ethereumcyberking,𝓡𝓪𝓲𝓷𝓫𝓸𝔀𝓼𝓴𝔂 ,1,0,1d ago ,2023-01-28,29K,1243,2799
bagi2 lah PM org tgh susah skg nie bank duk kejar suruh byr hutang.hari2 duk stresss pk psl duit...gemuk jdi kurus..yg bujang pun x dpt bantuan.,@virgo6988,BeautyNed ,0,0,1d ago ,2023-01-28,29K,1243,2799
harap dapat k 30k la..amin,@joechoor,peja88 ,0,0,1d ago ,2023-01-28,29K,1243,2799
aku nk kluarkn semua sbb lma dh xmencarum..dh stay luar malysia,@zalihahairi92,Zaliha hairi ,0,0,1d ago ,2023-01-28,29K,1243,2799
tk carum pun paksa...semua da tua pandai lah nk manage...hutang kubur masing masing..apa hukun guna duit orang ni susah ni😂,@ocomar,Ocomar ,0,0,1d ago ,2023-01-28,29K,1243,2799
Smua sibuk ckp 30k on off ni jangan nanti kedai emas penuh lagi eh macam haritu,@bookworm21_,Sonia ,0,0,1d ago ,2023-01-28,29K,1243,2799
better amik. aku slalu check kwsp tgk tgk ade sikit2 lesap. kuangg ajoo😂,@nanaafauzi,@Nanaafauzi ,0,0,1d ago ,2023-01-28,29K,1243,2799
30K one off amin🤲🏻,@ainsharlinda91,Ain Cincau Manis❤️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
rasanya dah boleh mansuhkan terus kwsp ni. majikan pun dah tak payah mencarum.,@7nama,Ulala ,0,0,1d ago ,2023-01-28,29K,1243,2799
harap dipermudahkan.tu sume utk cover perbelanjaan anak2 bulus aku doblas ekor tu sementara aku nak dapat buat sales raya ni..,@pidameow,Cik pida ,0,0,1d ago ,2023-01-28,29K,1243,2799
30k one off ........sgt2 memerlukan,@rashid220022,SI RASHID ,0,0,1d ago ,2023-01-28,29K,1243,2799
last gayak kmu delayyy duit org. esok2 majikan minta nom pncarum tak nok bagi dah🤣,@felaiishop,felaiishop ,0,0,1d ago ,2023-01-28,29K,1243,2799
sebelum aku dijemput ajal harap dpt merase duit aku yg aku keje mcm lembu ni,@aiman.chan,Aimanchan⚡️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Kalau KWSP boleh tutupkan hutang dah cukup bagus. Bank score bagus, healthy financial..",@syafgeneration,Bang Pi ,0,0,1d ago ,2023-01-28,29K,1243,2799
Alhamdulillah minta minta boleh keluar lah banyak hutang nak bayar ni,@kakbell_0,🤗Kak bell🤗 ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Sini kata lain pm kata lain, mana yg lain2😁😁",@pudin8691,𝒜𝒷𝑔 𝒟𝒾𝓃 ,0,0,1d ago ,2023-01-28,29K,1243,2799
𝕓𝕒𝕚𝕜 𝕜𝕖𝕝𝕦𝕒𝕣𝕜𝕒𝕟.. 𝕥𝕜𝕦𝕥 𝕞𝕒𝕥𝕚 𝕩𝕤𝕞𝕡𝕒𝕥 𝕞𝕖𝕣𝕒𝕤𝕒.. 😂😂,@ain_yasin,_𝙼∆𝙼∆_𝙷𝚄𝚂𝙽∆_∆𝙼∆𝙽𝙳∆_🌺 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Hidup kita semua berhutang dgn manusia dn dgn pencipta tpi hutang dgn mnsia kena byr sblm mati oleh itu kwsp jln penentu nya please😁😁,@ainishukri72,ainishukri72 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Xnk la nty dah tua xde simpanan apa2. Xde kepentingan buat masa skrg,@sabyanx,ღ Flyingmermaid❧ও ,0,0,1d ago ,2023-01-28,29K,1243,2799
"hrp lulus..xperlu fikirkn msa tua rakyat sgt, belum tahu smpai ker tua juga ker kita tak😏 last2 mati dulu d sbbkn ekonomi skrg ni",@joyboy1431,JoyBoy1431 ,0,0,1d ago ,2023-01-28,29K,1243,2799
"Cpt2 skrg punye harga brng tnggi, dh tak blh hdp skrg ni lg nk fkr masa depan, blm tntu hari tua kite sampai, dgn skrg ni yg mude pun blh mati, cpt3",@iammohdasmawi,iammohdasmawi ,0,0,1d ago ,2023-01-28,29K,1243,2799
# 50k one off,@shukorramli516,shukorramli516 ,0,0,1d ago ,2023-01-28,29K,1243,2799
ramai sgt dh rakyat mlysia tertekan gan kos sara hidup.. kos perubatan lagi.. tlg lh bagi kebenaran keluarkan duit kami sndri..,@rayyanzhafran_,PUTERI BORNEO ,0,0,1d ago ,2023-01-28,29K,1243,2799
bile bole klua,@freedomangler,FreeDomAngler ,0,0,1d ago ,2023-01-28,29K,1243,2799
hrap laki bleh kluarkn laa..duit dia bnyk lgi dlm tuuu 🤣🤣🤣🤣🤣,@coooking83,cooking ,0,0,1d ago ,2023-01-28,29K,1243,2799
yg dah berumur takut x sempat nk merasa duit kwsp...karang kempunan lah hai duittt,@bayutamsorbayutamsor,Bayutamsor Bayutamso ,0,0,1d ago ,2023-01-28,29K,1243,2799
nak selesai kan hutang..hidup ke mati hutang dh tk de...lega Lau dh selesai..,@rhnamn,odah aymeen ,0,0,1d ago ,2023-01-28,29K,1243,2799
harap Pagar....Pagar Ade taikk,@syahrulhanizam,Syahrul Hanizam ,0,0,1d ago ,2023-01-28,29K,1243,2799
"50k pun bole...xde masalah,balance byk lg kt dalam akaun tu..",@aqillmus,@AqillMus78 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Hahahaha nasib dah tua…,@makcikkental,Azura Tajuddin ,0,0,1d ago ,2023-01-28,29K,1243,2799
makin lama..rakyat mati tinggalkan hutang....x sempat nk selesai kn dgn ekonomi yg terkesan...,@asikmacamtuje75,pusing2situjuga ,0,0,1d ago ,2023-01-28,29K,1243,2799
pm dlu wlwpun lmbt ttp bg kluar..pm skrng emmm lemah..,@timz2103,Timz@tim0321 ,0,0,1d ago ,2023-01-28,29K,1243,2799
sy nk kluarkn kwsp.sy da x nk kje.stress.sakit mental sy.nih da x de duit.,@ainataskunun,ainarizwan ,0,0,1d ago ,2023-01-28,29K,1243,2799
x blh main dh dgn cara halus,@ahmadnorirfan6115237,Ahmad Nor545 ,0,0,1d ago ,2023-01-28,29K,1243,2799
harap lulus 🥰,@vandirk_85,supremo 85 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Suruh lah pm hmpaa bagi lulus😬,@_nrrasyikinnn,Donut 🍩 ,0,0,1d ago ,2023-01-28,29K,1243,2799
"dh bgi mandat simpan duit rakyat,bila nk minta kluarkn buat liat plk,",@jebon469,jebon469 ,0,0,1d ago ,2023-01-28,29K,1243,2799
joloko buleh apo lipak plkkkk@E|ANI @ₐᵢₛyy 🧸,@atirahnabila_010,girl🕊️ ,1,0,1d ago ,2023-01-28,29K,1243,2799
30k One off,@esabella791030,esabella Ptmlabels ,0,0,1d ago ,2023-01-28,29K,1243,2799
50k one off,@wakmastor,wakmastor ,0,0,1d ago ,2023-01-28,29K,1243,2799
"keluar la.,nak buat kawin ni",@zul_five028sen,TOK DADDY 🐞 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Tunggu n desak..smpi abg jamil mampos..,@_wanprojectx,-W4N- ,0,0,1d ago ,2023-01-28,29K,1243,2799
100k oneoff,@matais___,Mat Ais ,0,0,1d ago ,2023-01-28,29K,1243,2799
pm yang x bgi,@monalizanoir,Mona-liza ,0,0,1d ago ,2023-01-28,29K,1243,2799
"@anwaribrahimofficial pm kami yg emsom lagi baik hati tolong lh luluskan🤭,,",@lensa_sel,sel ,0,0,1d ago ,2023-01-28,29K,1243,2799
tolonglah luluskan kwsp,@selvi_1910,selvi_1910 ,0,0,1d ago ,2023-01-28,29K,1243,2799
bosan la dgn pm sekarang ni,@kecik_nazrin1,kecik_nazrin ,0,0,1d ago ,2023-01-28,29K,1243,2799
RM 30K pleaseeee,@cahayamataku22,Nuurulain Kasih ,0,0,1d ago ,2023-01-28,29K,1243,2799
@anwaribrahimofficial dato baca komen2 rakyat ni,@mrchip2307_,mohd_iman2307 ,0,0,2d ago ,2023-01-28,29K,1243,2799
Lulus pon duit kwsp dh habis 🥲,@nenaziha,Nena ,0,0,2d ago ,2023-01-28,29K,1243,2799
Kami nk kwsp. Kalo tk bg desak letak jawatan.,@cucoqudangsatu,Cucoqudangsatu ,0,0,2d ago ,2023-01-28,29K,1243,2799
Nnti dh tua kne kje lh cite dia duit hbs😂,@1eraazmii,SirapBandung ,0,0,2d ago ,2023-01-28,29K,1243,2799
"harap dapat keluarkan dgn cepat, segera,laju, takut x sempat tua mati dulu sakit otak Pk hutang keliling...",@i_nie88,Siti Noraini388 ,0,0,2d ago ,2023-01-28,29K,1243,2799
betul ke fake news ni..,@mynameisyusri,𝓶𝔂𝓷𝓪𝓶𝓮𝓲𝓼_𝔂𝓾𝓼s💥 ,0,0,2d ago ,2023-01-28,29K,1243,2799
"kalau la pm nk bgi keluar kwsp 😂 (kalau, andaikata) 😂",@ckcno,ciksenorita ,0,0,2d ago ,2023-01-28,29K,1243,2799
Masih belum digulung? Lama sangat menanti,@bardbbz,Bard ,0,0,1d ago ,2023-01-28,29K,1243,2799
Nanti semua tak sempat tunggu tua ..sudah nyayuk,@willisloh,Willis通 ,0,0,1d ago ,2023-01-28,29K,1243,2799
#fypp,@honey4088shop,honey4088 ,0,0,2d ago ,2023-01-28,29K,1243,2799
Humm,@gregory45_,gregory45 ,0,0,2d ago ,2023-01-28,29K,1243,2799
@Lazygirl,@wazzapppppp,🧕🏻 ,0,0,1h ago ,2023-01-28,29K,1243,2799
@🦋,@anittabahri,🤍 ,0,0,3h ago ,2023-01-28,29K,1243,2799
@M|A🧬,@ikazarmiey,아티카 🤍 ,0,0,5h ago ,2023-01-28,29K,1243,2799
orang yg keja GOV macam mna 😅😅😅😅,@tak_tiptop,รักคุณ ,0,0,23h ago ,2023-01-28,29K,1243,2799
hrap dpt la keluar sikit walaupun acc tk smpai 10k .nk buat niaga,@emyymoii,SitiAmy ,0,0,1d ago ,2023-01-28,29K,1243,2799
@A D U K A ⚡🇲🇾,@dahliashifa151,Nn ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Shahrul Eg,@sirapplaicii,Sirapplaicii ,0,0,1d ago ,2023-01-28,29K,1243,2799
Harap betul la hm,@_effaaa01,E F F A•✿ᵍⁱʳˡ࿐ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Adieyyyy,@missswing,m1daaaaa ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Anuar Ibrahim @AnuarIbrahimOfficial,@dynafaez,UNluckyboy; ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Faieq 🔞,@cikalangnordin,ℂ𝕚𝕜 𝔸𝕝𝕒𝕟𝕘 💋 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Epul & Aimi❤️🫶🏻,@aimiepul________,Aimi & Epul🫶🏻 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Dah boleh mohon ke,@iamdanialsukri,danial sukri ,0,0,1d ago ,2023-01-28,29K,1243,2799
bg jela kluar...bek merasa skrg tkut umo 50 pkai kerusi roda side effect vaksin,@dot_m16,mr silent ,0,0,1d ago ,2023-01-28,29K,1243,2799
Pastu inflasi kalut.,@johnlabu818,aku. ,0,0,1d ago ,2023-01-28,29K,1243,2799
@The Bison,@ladynissa6,🦋LadyNissa6🦋 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@user8139981616kq,@hahahashabaha,Hahahhashaba ,0,0,1d ago ,2023-01-28,29K,1243,2799
luluskan pengeluaran 50k!!! rakyat nk keluarkan duit sndri..bkn minta duit kerajaan pn...,@nursyaherah93,NurSyaherah(◍•ᴗ•◍)✧*。 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Izammuddin Ridwan,@s.nraishah_,𝐸𝒸𝒶𝒽𝒽𝒽𝒽𝒽💐🫣 ,0,0,1d ago ,2023-01-28,29K,1243,2799
Tolonglah2.. ini saja cara membantu rakyat. Km x minta duit gov ini ada la duit rakyat sendri itu hak kmi..,@avvibellevillz3693,Avvi Bellevillz ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Dianaadnann_ @• JAR 🌙 @I | S 🧬,@kinn.z,에킨 Eykin ,0,0,1d ago ,2023-01-28,29K,1243,2799
@DoubleAA,@thesagittarius97_,F | E 🫰🏻 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@hadli fitri,@auntyleha,𝓣𝓮𝔂𝓱𝓪𝓵𝓮𝓱𝓪 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Kapcai_95,@mekchek0203,📌RaaCek ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Jack88,@raraqueen_7,ΔzΓΛ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@MissMonroe,@aynierazak_,Theainieshop ,0,0,1d ago ,2023-01-28,29K,1243,2799
untunglah T20,@antugersai,jupilen Ajun ,0,0,1d ago ,2023-01-28,29K,1243,2799
@syeeera_rara,@mr.ilham01,Syahirah_Ilham❤️ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@sueAmsyaR,@pawparents_2022,Cat lover🧸 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@sofeayaya14 😏😂,@miezadedik2,mijaaa🕊️ -racuntt🤳🏻 ,1,0,1d ago ,2023-01-28,29K,1243,2799
@Halmmy Zul,@bosouikann,hapijah ,1,0,1d ago ,2023-01-28,29K,1243,2799
@𝒵𝓊𝓁𝒶𝒾𝓀𝒶 . 🪸 ada hrapan😂,@j4nettt_,j4ne7_ ,0,0,1d ago ,2023-01-28,29K,1243,2799
@sHahruL aiMan👣,@noorfaezahmohdyusri,Noorfaezah Mohd Yusr ,0,0,1d ago ,2023-01-28,29K,1243,2799
dh boleh mohon ke,@ekindelicious,ekin85😍😍 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@fyz.,@nadhazmn,Nadh Azman ,0,0,1d ago ,2023-01-28,29K,1243,2799
@Mimi Deqmimi,@auntyonion,NurDianaAlwani ,0,0,1d ago ,2023-01-28,29K,1243,2799
betul,@nazirazira112,Nazira Zira112 ,0,0,1d ago ,2023-01-28,29K,1243,2799
@helmi_emi93,@pemburu_janda_lit2,Saiful Azmir ,0,0,1d ago ,2023-01-28,29K,1243,2799
