comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
Aminn...,@raja_salina,Raja_Salina ,0,0,2d ago ,2023-01-28,4361,315,191
moga dipermudahkan 🤲🤲,@ejaniyaz80,ejaniyaz80 ,1,0,2d ago ,2023-01-28,4361,315,191
aamiin,@rahinimokti39,rahinimokti39 ,1,0,2d ago ,2023-01-28,4361,315,191
aammiinn ya Allah,@banras2022,Ban'rass ,0,0,2d ago ,2023-01-28,4361,315,191
🥰🥰🥰🥰,@banras2022,Ban'rass ,0,0,2d ago ,2023-01-28,4361,315,191
ssh sgt pun,@norhazlinda0,Norhazlinda ,0,0,2d ago ,2023-01-28,4361,315,191
Mohon - menyelesai hutang yang tertunggak dan meneruskan kelangsungan hidup,@shamiriz,Sham 791X70 ,0,0,1d ago ,2023-01-28,4361,315,191
dah lulus dah yang dulu.yang sekarang mana?,@apai_limping,Apai_Limping ,0,0,1d ago ,2023-01-28,4361,315,191
🥺moga Allah kabulkan doa rakyat yg teraniaya🥺,@dasimahaini,user2308417466381 ,0,0,1d ago ,2023-01-28,4361,315,191
mudah mudahan...amin,@mohdhairi401,mohdhairi401 ,0,0,2d ago ,2023-01-28,4361,315,191
semoga doa kita semua diangkat aamin...🥺,@rzila.ramli,🌈🤗 ,0,0,2d ago ,2023-01-28,4361,315,191
Tlongla luluskn PM. ..weh .. ..sya mmg perlukn tuk perubatan.# pesakit kanser ..,@mekanilarjuna,Mek@Anil@Arjuna ,0,0,10h ago ,2023-01-28,4361,315,191
kalau tsmy jd pm dh lama dh lulus...,@paragontey,ABANG FL ,0,0,19h ago ,2023-01-28,4361,315,191
jangan harap .. tunggu jer PRU akan dtg 5 tahun lg..,@gold_trader07,GoLd_Trader ,0,0,1d ago ,2023-01-28,4361,315,191
Memang tak de harapan lah,@user4720691578337,user4720691578337ariffin ,0,0,1d ago ,2023-01-28,4361,315,191
#pm pless kwsp,@solahmustapha,@SoLaH93! ,0,0,1d ago ,2023-01-28,4361,315,191
pm tolom la,@solahmustapha,@SoLaH93! ,0,0,1d ago ,2023-01-28,4361,315,191
"tak payah minimum...bagi ja keluar siapa y ada, kenapa perlu bersasar..org lain tak perlu duit ke?",@tilob.tasu94,tilob tasu ,0,0,1d ago ,2023-01-28,4361,315,191
mase depan kami biar kami yg tanggung!sebelum mulanya brim. kerajaan tak penah pun tlg! nk duit kene pinjam bank..utang sana sini!!,@qhiftieya84,Qhiftieya ids ,0,0,1d ago ,2023-01-28,4361,315,191
X ckp ke cukup ke .rakyat nak rasa duit mereka UTK selesai hutang yg ada sblm ngadap Allah sbb hutang dituntut tika mati apatah lg dunia dah tua.....,@salmahsaidin,Salmah Saidin ,0,0,1d ago ,2023-01-28,4361,315,191
siapa ada duit bagi je.semua susah,@robertchewapp,Robert ,0,0,2d ago ,2023-01-28,4361,315,191
betul ke,@azman.81,manganu81 ,0,0,2d ago ,2023-01-28,4361,315,191
kalau baki tgal 10 k pun aku x mau klua kn..ni beratus2 k la x kn x bole..nk bayar sewa rumah da tertunggak..nk sambng buat rmah yg terbengkalai ap da,@pilotlorry01,AdiDidit ,0,0,2d ago ,2023-01-28,4361,315,191
betul mmg cukup sgt,@rayhamn4771,rayha ,0,0,2d ago ,2023-01-28,4361,315,191
lulus kn kwsp bersasar ngn segera,@pendek77_,Kamalludin Musa ,0,0,2d ago ,2023-01-28,4361,315,191
bg lulus je la pm pn..lma sgt seksa rakyat...yg xnk keluar tu biaq pi la..,@zalikhazafran2,ZH legacy ,0,0,2d ago ,2023-01-28,4361,315,191
"luluskn jalah utk kmi surirumah nih,dedua acc pn kasi kluar hbis sgt mmerlukn hutang byk,kmi dh xcrum..",@khalish5612,Candy flower ,0,0,2d ago ,2023-01-28,4361,315,191
dr bln 5 thn lps.smpi pm baru..msh berjuang ..kalo tak lulus juga mnta rakyat malaysia bersatu hati tukar pm bru..setuju?,@dspark_acid69,Acidz69 ,0,0,2d ago ,2023-01-28,4361,315,191
nk raya ni..ank pon nk sekolah .klu dapat alhamdullilah..baki byk lgi rugi klu x boleh nk rasa,@izzrania494,DDaniaAinmi🌹 ,0,0,2d ago ,2023-01-28,4361,315,191
tolong dato seri anuwa PM 10 tolong Kami rayat Susa Kami rayat pelu keluar duat Dalam KWSP 2 0 besasar tolong dato PM 🙏🙏🇲🇾,@junit55,joh ,0,0,2d ago ,2023-01-28,4361,315,191
mohonlah di luluskan tanpa syarat tak payah kira umur,@miahafizmiahafiz7,miare ,0,0,2d ago ,2023-01-28,4361,315,191
kene tukar PM je la cmni,@sambalsardin66,Asydean SHOP ,0,0,2d ago ,2023-01-28,4361,315,191
betul tuu kerajaan tamak,@mazlansaid722,mazlansaid722 ,0,0,2d ago ,2023-01-28,4361,315,191
lpas ni tak yah nk potong dari gji .......utg kan kerajaan,@bhantu368,@BURUNGHANTU🦉 ,0,0,2d ago ,2023-01-28,4361,315,191
luluskan kwsp bersasarrrrrr segera,@handztraders,AbgChik ,0,0,2d ago ,2023-01-28,4361,315,191
buat pekak je kerajaan skrg ni,@tulipbiru76,mom76 ,0,0,2d ago ,2023-01-28,4361,315,191
kuar je duit tu janji ada duit nye 😒,@aimansyafiq51,Aimansyafiq76 ,0,0,2d ago ,2023-01-28,4361,315,191
semoga ALLAH S.W.T membalas kpda pemimpin dan pengikut ny yg kejam terhadap rakyat yg sedang menderita...dan kerajaan yg tidak berlaku adil...,@user3055504379926,user3055504379926 ,0,0,2d ago ,2023-01-28,4361,315,191
semoga dipermudahkan segala urusan KWSP bersasar untuk masyarakat tanpa syarat,@d16d69,D16D69 ,0,0,2d ago ,2023-01-28,4361,315,191
tolong tolong sokong kwsp pm tolong kami,@rani.5664,rani.5664 ,0,0,2d ago ,2023-01-28,4361,315,191
mane yg cukup boleh la kluar,@cahayaiman1017,chewan south ,0,0,2d ago ,2023-01-28,4361,315,191
Semoga dipermudahkan segala urusan.. Insya Allah ada rezeki kita,@ziannayan_80,MZyana80 ,0,0,2d ago ,2023-01-28,4361,315,191
Wayang,@cikgutudunghijau,Musafir ,0,0,2d ago ,2023-01-28,4361,315,191
dkencing lg 😂,@91okbro19,Ok Bro ,0,0,2d ago ,2023-01-28,4361,315,191
#kwsp bersasar,@eirramierrra93,eirramierra93 ,0,0,2d ago ,2023-01-28,4361,315,191
semoga dipermudahkan urusan kwsp 2.0,@sarifahrohani,Sarifah Rohani ,0,0,2d ago ,2023-01-28,4361,315,191
ikut mu...,@maryatimcnick,Maryati Mc Nick ,0,0,2d ago ,2023-01-28,4361,315,191
