comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
Pm yang dulu buat dia cakap salah.. Sekarang di jadi PM.. Apa dia buat semua betul.. PM lain buat salah....,@imay85863258,Imay ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
😂😂😂😂,@norhishamabdhamid,Norhishamabdhamid ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
😅😂😂😂,@mael8120700,eL ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
sokong anwar!!👍👍,@w.y2381,W.Y ,0,1,2d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
Pm terbaik bkn mcm Kutty ank pinak kaya raya..... hidup PM 10,@nasaruddinahmad61,nasaruddinahmad61 ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
"Subhanallah Alhamdulillah
gaji xambik lantik anak pulak xde elaun. mana nk cari lagi. abh cow ank paderi anak mail joget boleh la",@agenkimia442,∆G€π442 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
skang dah nampak satu2 yg diludah dijilat semula..cai2..🤫,@maznahkee,Maznahketu! ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
bila sembang kari depan rakyat,@amerthyst007,Amerthyst007 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
"KERAJAAN BAPAK BOREK, ANAK RINTIK.. KERAJAAN KRONI PERBANDUAN",@farashops,FaraShops ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
Tapi Cai Masih sayang kat Kerajaan Oil&Tol ni..Robot Yang tak Ada Hati pun boleh nilai..22 Bulan GAGAL..skrg Lagi GAGAL..Anak Pinak Ekonomi...hahahaaa,@zamdpcmohdnarizar,Zam Dpc Mohd Narizar ,0,0,2d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
Cakap tak serupa bikin,@tuan_zaubairy,tuan_zaubairy ,1,0,2d ago ,2023-02-01,https://www.tiktok.com/@mohamadfaruqbakri/video/7194093542149606683,118,56,19,2023-1-30
