comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link
yabedabedu.. horey2 hip2 horey.. waa caya luu 😁,@muzaidisaid,muzaidisaid ,0,0,2023-2-4,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
klu bagi kat orang lain nanti pihak pembangkang akan rasuah untuk mendapatkan maklumat.. lagi satu.. mak cik ni boleh ke bekerja tampa ada gaji..,@mora42345,MoRaz ,0,0,2023-2-4,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
mesti walaun ni...😅😂🤣,@amsyar_mz,AMsyaR ,0,0,2023-2-3,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
:mari kita tumbangkan DSAI d PRU yg akan dtg.. 5 tahun jak pun.. buat masa ini kita biarkan dia dulu mentadbir negara... jgn dulu kacau dia..,@sb8935d,Che DELL HB ,0,0,1d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
tlg la rekomen sapa² yg rasa dia layak memegang jawatan tu.ada ka yg sangguo tanpa upah.,@injeele,Zalee ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
Anwar Ibrahim luar biasa hebat,@user7371816312522,user7371816312522 ,1,0,2d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
"betul tu Sis, saya setuju sangat2 org yang taksub dah buta agak nya kod.",@meehongkong123,meehongkong123 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
sokong sis,@lailamanja1511,lailamanja1511 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
terbaik sis masuk pn.....,@user336317186740,user336317186740 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
nak cari org jujur sangat susah,@ahmadgb235,ahmadgb235 ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
Terbaik puan yg baik kita sokong baik tapi yg tak betul jgn sokong juga ...,@adnanadnansenik,Adnan Adnan Senik ,0,0,2d ago ,2023-02-04,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,259,133,86,2023-2-2,11.8K,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D
