tiktok_link,tiktok_description,tiktok_hashtag,Username,tiktok_views,posted_date,tiktok_image,extracted_date
https://www.tiktok.com/@zorojr963/video/7194022286431767834,,#,zorojr963,10.8K,29/1/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ok6YByWhKnzt7Yr7ToAyzI86EAmxlDzKuvShfA?x-expires=1675530000&x-signature=sW4jF1%2BN0%2F4ViKxuQqUgNY%2BqAsY%3D,4/2/2023
https://www.tiktok.com/@ainurhassim/video/7195181136845229318,,#,ainurhassim,11.8K,2/2/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0a79b0ac6e68450bb456a6c84a063e87_1675258662?x-expires=1675530000&x-signature=FqKT50cjPPBA7S0WhPFFgjjkVYQ%3D,4/2/2023
https://www.tiktok.com/@teroltv_/video/7128594901314424090,Tahniah buat Datuk Seri Anwar Ibrahim terima menantu baru #TerolTV  #anwaribrahim  #nurulizzahanwar  #viraltiktok  #beritatiktok  #fylpシ  #fypmalaysia ,#TerolTV #anwaribrahim #nurulizzahanwar #viraltiktok #beritatiktok #fylp #fypmalaysia,teroltv_,622.5K,6/8/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/7a5db6c4806e4fe3b3408faacf5abe22?x-expires=1675530000&x-signature=qzCZMeG9h2NxD6ZK4u4gh%2Fni7F8%3D,4/2/2023
https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,Nurul Izzah tidak dibayar elaun/gaji Sebagai Penasihat kanan PM - DSAI #pmx  #anwaribrahim  #malaysiamadani  #fyp  #kerajaanperpaduan  #fypシ  ,#pmx #anwaribrahim #malaysiamadani #fyp #kerajaanperpaduan #fyp,dsai.pmx,465.9K,30/1/2023,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/6fe055d7fc9f4cb19a0ff5e59c7f3d1d_1675062727~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/00ce289b7fda4a4ab8ec2e710d8df4bc.image?x-expires=1675530000&x-signature=kmaG%2BTT898mpFg5hNLb0S2ePfrE%3D,4/2/2023
https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,Bangun lah wahai rakyat..Anda sedang diperbodohkan😆 Bangun lah lap air kencing Anwar tu😑 #fyp  #pakatanharapan  #partianakberanak  #anwarpenipurakyat  #anwaribrahim  #nurulizzah  #politik  #malaysia  ,#fyp #pakatanharapan #partianakberanak #anwarpenipurakyat #anwaribrahim #nurulizzah #politik #malaysia,pejabatrakyat,57.5K,30/1/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/owfHfHsUNAl7BrUtgI4orDePU2H9fRQHGEEGtQ?x-expires=1675530000&x-signature=1dnJuX3b43ZBRkJ7v5TvEmWkGxY%3D,4/2/2023
https://www.tiktok.com/@bendabetul/video/7194750017557597466,Mula-mula lantik diri sendiri untuk jawatan Menteri Kewangan. Lepas tu lantik anak sendiri pulak jadi penasihat ekonomi dan kewangan. Reformasi tu memang bungkus terus la kot. #bendabetul  #fyp  #reformasi  #pakatanharapan  #perikatannasional  #anwaribrahim  #pmx  #nurulizzah ,#bendabetul #fyp #reformasi #pakatanharapan #perikatannasional #anwaribrahim #pmx #nurulizzah,bendabetul,175.1K,31/1/2023,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oU9Eh1l7oEAKAEYwxTI3DrfcBdhYnHt4ASBMzi~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/f5831d8e46af4cf5823adbdf9793a0d3.image?x-expires=1675530000&x-signature=GXF%2FeiXg3waza3kpe72oa4ryuh4%3D,4/2/2023
https://www.tiktok.com/@kenmohamadofficial/video/7194325314808319258,Nurul Izzah Anwar jadi Penasihat PM tanpa gaji. Ada yang bergaji pun tak buat apa 🤣🤣🤣 #Malaysia  #DemiPertiwi  #KitaKawan  #MalaysiaMadani  #Perpaduan  ,#Malaysia #DemiPertiwi #KitaKawan #MalaysiaMadani #Perpaduan,kenmohamadofficial,1102,30/1/2023,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/oQj1X3lYI62eBGACEktXpDAyAV8MUPbeIQGnBD~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/fc94f58c7e574c20950493f86fd43f5a.image?x-expires=1675530000&x-signature=K%2FczYQpoFMb7GwxkoYIWH6HeGYM%3D,4/2/2023
https://www.tiktok.com/@sara.bakri2/video/7195055045472226586,Padunya kuasa anak Papa #kerajaanluartabii  #papaanwar  #phsayangzahid  #fyphoiyahoi  #puterireforbasi  #nurulizzah  ,#kerajaanluartabii #papaanwar #phsayangzahid #fyphoiyahoi #puterireforbasi #nurulizzah,sara.bakri2,172.9K,1/2/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/o4oZH40ZArdWAQ7HPzgWDX4AJeNz8e2eExBkPe?x-expires=1675530000&x-signature=b8IUWMZ8QiPxs4vrROK1e%2BT1d2M%3D,4/2/2023
https://www.tiktok.com/@ibnurrahmat81/video/7194086802112728346,M.A.D.A.N.I  MY ANAK DAN BINI…#fypシ゚viral  #kroni  #pnbest  #pas  #pobm  #ph  #umnomalaysia  #sembangkencang  #tolakpakatanhancing👎  ,#fyp #kroni #pnbest #pas #pobm #ph #umnomalaysia #sembangkencang #tolakpakatanhancing,ibnurrahmat81,1072,30/1/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oQwXsuhIEhoxng6tkhfnWvjwj9Pz7BAmzA0KAN?x-expires=1675530000&x-signature=MV3v4Yr5Bv7GCOwmw2UPiWdF%2BVQ%3D,4/2/2023
https://www.tiktok.com/@kakirepott/video/7194018817687719194,untung anak papa #anwarzahid  #nurulizzahanwar  #fyp  #fyphoiyahoi  ,#anwarzahid #nurulizzahanwar #fyp #fyphoiyahoi,kakirepott,29.5K,29/1/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oEEBWfxoyA1rhWzbItWyFnAohVSmn6Pt3vRAKg?x-expires=1675530000&x-signature=CxLYbbc%2BWbI8ML%2BkuI6Q15zPTzQ%3D,4/2/2023
https://www.tiktok.com/@jebatgila7/video/7194274622777445658,#malaysia  #pakatanharapan  #zahidhamidi  #anwar  #rafiziramli  #fyp  #kroni  #kerajaanlawak  #pas  #barisannasional  #perikatannasional  #tuanguruhajiabdulhadi  #abah  ,#malaysia #pakatanharapan #zahidhamidi #anwar #rafiziramli #fyp #kroni #kerajaanlawak #pas #barisannasional #perikatannasional #tuanguruhajiabdulhadi #abah,jebatgila7,1290,30/1/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/ogfQgSZxAQJCzKPjVh0BDH3MVDQYIBeuXmB1bn?x-expires=1675530000&x-signature=QIWlIaiftRi2N0L%2FbLWUMZAzxuo%3D,4/2/2023
https://www.tiktok.com/@edirich769/video/7194481455081213210,,#,edirich769,64.9K,31/1/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oAjEPuXjwB9EfAfVNDZIDs8BZ1C6Q6tDVc7zhU?x-expires=1675530000&x-signature=KU90hX6jaZC5kXZUJ6Z3Ff7Zerw%3D,4/2/2023
https://www.tiktok.com/@rakannurulizzahanwar/video/7165536128626478362,Nurul Izzah Anwar ✅✅✅✅ Ciri-ciri yang boleh bawak perubahan ✊🏼 #NurulIzzahAnwar  #HARAPAN  #pru15  #KitaBoleh  #ge15  #myPM  ,#NurulIzzahAnwar #HARAPAN #pru15 #KitaBoleh #ge15 #myPM,rakannurulizzahanwar,296.9K,14/11/2022,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/2bb570822dc14292abc6f2fa2d7dadee_1668356408~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/1ef74464e16149a2af188b3854bc6282.image?x-expires=1675530000&x-signature=%2FWD9F%2BkN492mAV%2B2ZBWm0XmheWo%3D,4/2/2023
https://www.tiktok.com/@zuhir.hamilton/video/7194389211326336282,Bukan Nepotisme. #fyp  #islam  ,#fyp #islam,zuhir.hamilton,1174,30/1/2023,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oIjeQvkCAnDiAQ5zoNfBb8cuqDPV1gAHV51CJB?x-expires=1675530000&x-signature=zFbROXtJR04yvfkPBqGEzvucHDA%3D,4/2/2023
https://www.tiktok.com/@pinography/video/7141988315120651547,HEBAT! TERUSKAN PERJUANGAN PUTERI REFORMASI YANG HEBAT DALAM PERJUANGANNYA. #nurulizzahanwar  #nurulizzah  #malaysia  #hebat  #debat  #perjuangan  #pkr  #ummo  #muda  #dap  #amanah  #pn  #barisannasional  #pakatanharapan  #parlimen  #parlimenMalaysia  #wanita  #menteri  #fight  #politik  #politics  #politicians  #ahliparlimen  #merdeka  #fyp  #fypage  #fypシ  #fyppppppppppppppppppppppp  ,#nurulizzahanwar #nurulizzah #malaysia #hebat #debat #perjuangan #pkr #ummo #muda #dap #amanah #pn #barisannasional #pakatanharapan #parlimen #parlimenMalaysia #wanita #menteri #fight #politik #politics #politicians #ahliparlimen #merdeka #fyp #fypage #fyp #fyppppppppppppppppppppppp,pinography,1.2M,11/9/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/addece940f2841f0b29d53a01cd906c3_1662873755?x-expires=1675530000&x-signature=1TRnAwCcKzCdc2oeh%2FNoQiJ3CuY%3D,4/2/2023
https://www.tiktok.com/@azurenolyn/video/7172835234956741915,Santai santai je ye..Sedap dengar suara Nurul Izzah ni 🥰 sopan tapi tegas..#fypシ゚viral  #fyppppppppppppppppppppppp  #dsaipm10  #reformasi  #nurulizzahanwar  #puterireformasi  ,#fyp #fyppppppppppppppppppppppp #dsaipm10 #reformasi #nurulizzahanwar #puterireformasi,azurenolyn,267.8K,3/12/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/oMwBLnHb8Wpj8DAeIW0wVDOnQD2CPfBlBZicQj?x-expires=1675530000&x-signature=R2ZRhWm8olAeRVJkztnULjsBxy4%3D,4/2/2023
https://www.tiktok.com/@potretkehidupan84/video/7139210661128654106,Reply to @mummymithmithhy  betul tu. Nurul Izzah ni dari umur 17 dah struggled dengan mak dia berjuang mempertahankan maruah dan keadilan ayahnya yang dipijak2. Menangis Izzah bila mak dia cerita balik apa dia buat masa umur 17 nak tolong ayah dia.  #wanazizah  #nurulizzah  #nurulizzahanwar  #anwaribrahim  #indonesia  #abangbomba  #bomba  #rafiziramli  #pru15  #ayuhmalaysia  #malaysia  #kakwan  #sajat ,#wanazizah #nurulizzah #nurulizzahanwar #anwaribrahim #indonesia #abangbomba #bomba #rafiziramli #pru15 #ayuhmalaysia #malaysia #kakwan #sajat,potretkehidupan84,421.8K,4/9/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b6486c2c79554a9293f1b2f742e01370_1662227056?x-expires=1675530000&x-signature=6W%2F5fY1ixxrEhwxLB62zrz%2Fp6UY%3D,4/2/2023
https://www.tiktok.com/@potretkehidupan84/video/7182736583433391386,"Terpaksa private video sebelum ni sebab ramai ingat tu video baru, walaupun dah lama berlalu, semoga semua reformis ingat yg jalan ini tidak mudah, semoga DSAI terus istiqamah #anwaribrahim  #rafiziramli  #nurulizzahanwar  #nurulizzah  #wanazizah  #reformasi  #dsai  #pm10  #sabah  #sarawak  #malaysia ",#anwaribrahim #rafiziramli #nurulizzahanwar #nurulizzah #wanazizah #reformasi #dsai #pm10 #sabah #sarawak #malaysia,potretkehidupan84,590.9K,30/12/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/c13aba152e3548ce84634db785afeeed_1672361230?x-expires=1675530000&x-signature=Zq6%2B40YFFwHWH2KZFpTpjPIWMGQ%3D,4/2/2023
https://www.tiktok.com/@thesiakapkeli/video/7169484657879289115,Anak mana tak bangga dengan ayah sendiri kan 🫶🏼✨ #TrendingNewsMalaysia  #BeritaDiTikTok  #NewsAtTikTok  #nurulizzahanwar  #anwaribrahim  ,#TrendingNewsMalaysia #BeritaDiTikTok #NewsAtTikTok #nurulizzahanwar #anwaribrahim,thesiakapkeli,245.8K,24/11/2022,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/o0AbjefSAFGWTnAlQSINHFV6bSDJfNq8AEEfIO~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/4784718fdcad41bd9730118393566357.image?x-expires=1675530000&x-signature=uauQ2usu5dybPy5bSNBXoIgNZjg%3D,4/2/2023
https://www.tiktok.com/@fatimahzahrah88/video/7165763758449609986,Makcik pun dah meluat dah dgn mereka ni. #fyp  #fypviral  #foryoupage  #pakatanharapan  #nurulizzah  #permatangapauh  #tolakph  #pru15  #malaysiamemilih ,#fyp #fypviral #foryoupage #pakatanharapan #nurulizzah #permatangapauh #tolakph #pru15 #malaysiamemilih,fatimahzahrah88,657.2K,14/11/2022,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUrCfeDEBMgbDC4EeGSRA6gjOJIEQvUin8zLDA?x-expires=1675530000&x-signature=wJBeSDLP4wkUskSKB0HGn2FMcJ8%3D,4/2/2023
https://www.tiktok.com/@freemalaysiatoday/video/7167925489011592474,#NurulIzzahAnwar  hilang #PermatangPauh  kerusi tradisi keluarga #FMTNews  #KerusiParlimen  #PRU15  #MalaysiaMengundi  #MalaysiaVotes  #GE15  #PRU15  #BeliaSediaUndi  #trendingnewsmalaysia  #beritaditiktok  #fyp  ,#NurulIzzahAnwar #PermatangPauh #FMTNews #KerusiParlimen #PRU15 #MalaysiaMengundi #MalaysiaVotes #GE15 #PRU15 #BeliaSediaUndi #trendingnewsmalaysia #beritaditiktok #fyp,freemalaysiatoday,390.5K,20/11/2022,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/3ef365451cda4cb18d9230f898d86ae5_1668912752~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/47a3207e95ac42a9b433ab0871cc1a28.image?x-expires=1675530000&x-signature=%2Fk0ABz9mkKAZ7SIAAUIfngV%2BdEs%3D,4/2/2023
https://www.tiktok.com/@asratmalaysia/video/7116174014896262427,"Ahli Politik yang benar benar belerja untuk rakyat, jawab di akhirat kelak #CapCut  #fyp  #fypシ  #fypシ゚viral  #asratkongsi  #malaysia  #malaysiatiktok  #nurulizzah  #anwaribrahim ",#CapCut #fyp #fyp #fyp #asratkongsi #malaysia #malaysiatiktok #nurulizzah #anwaribrahim,asratmalaysia,288.8K,3/7/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/457ec66a2c85450b989614784f7e9f7c_1656863389?x-expires=1675530000&x-signature=T6tlHEg5pKKw0ffI7qJcwn40SI8%3D,4/2/2023
https://www.tiktok.com/@eytie85/video/7165446285049220379,YB Cantik.. flawless even x mekap #ybcantik  #PH  #pakatanharapan  #permatangpauh  #p044  #nurulizzahanwar  #pilihanmasing2  #fyp  ,#ybcantik #PH #pakatanharapan #permatangpauh #p044 #nurulizzahanwar #pilihanmasing2 #fyp,eytie85,3.7M,13/11/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/8435b50f0466467db4e8160ad68162d6_1668335481?x-expires=1675530000&x-signature=DLJvM9a%2BzD3d6rwZC%2FvB2LhSWCM%3D,4/2/2023
https://www.tiktok.com/@thelassieakasia/video/7170225967019953435,"Dalam kegembiraan meraikan Dato Seri Anwar Ibrahim sebagai PM Malaysia ke-10, Jom sama-sama mendoakan agar Beliau dapat melaksanakan tanggungjawab besar ini dgn sebaik-baiknya  #harapanrakyat  #fyp  #fypp  #fypage  #fypdongggggggg  #fypシ゚viral  #fyppppppppppppppppppppppp  #fypgakni  #anwaribrahim  #dsaipm10  #pm10malaysia  #nurulizzahanwar  #nurulizzah  ",#harapanrakyat #fyp #fypp #fypage #fypdongggggggg #fyp #fyppppppppppppppppppppppp #fypgakni #anwaribrahim #dsaipm10 #pm10malaysia #nurulizzahanwar #nurulizzah,thelassieakasia,123.7K,26/11/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/35c7350d7c72490cbf22b524d490fa2e_1669448338?x-expires=1675530000&x-signature=RzmTWhDh08VRZI37g5J43b73TM0%3D,4/2/2023
https://www.tiktok.com/@jason.yew/video/7127163734233025819,Jangan terlalu percaya pada orang yang berkuasa #nurulizzahanwar  #ayuhmalaysia  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ,#nurulizzahanwar #ayuhmalaysia #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,827.8K,2/8/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/e49c271a8bff4ec58ef61d9a3a8b9f1e_1659422133?x-expires=1675530000&x-signature=CTJGg%2BggUsRW9xgx7c%2FHl%2Fhidts%3D,4/2/2023
https://www.tiktok.com/@harunshahmohdshah/video/7171142040577789210,Punca Yb Nurul Izzah Kalah Di Permatang Pauh.. #viral  #permatangpauh  #nurulizzahanwar  #anwar  #anakmuda  ,#viral #permatangpauh #nurulizzahanwar #anwar #anakmuda,harunshahmohdshah,31K,29/11/2022,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/6146a68ae14445d4993b06dae1e509e4_1669661668?x-expires=1675530000&x-signature=zKJ%2FXPS4S9P4APuTi%2FyCW8y8mq0%3D,4/2/2023
