comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
@leo_cleopatra,@pemburuarus,Mohd Faizal383 ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
@akimlabattak @anak_abd @khuzryhakimi @safeundead,@sd_max3,HAII ,2,1,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
1 org...kalu 1 family dh brp?,@rosezakaria033,Rose Zakaria ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Kdang kedai xrela pun hahaha,@qaidahza,Qaid Ahza ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
program nie smua tmpat ke...termasok kampong2 estate2 kawasn pendalaman..turun kan harga brg..,@rohana_wahab,rohana_wahab ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
🥰,@vajdjsjsb,¦] ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
pah kawe org asli nie. mana nk cari kedai mamak,@d1nch3,D1nCh3 ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
🥰🥰🥰,@seyedsahas,seyedsahas ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
boleh balik model ke? nanti gerai tu taklama tutup tpi kalau banyak side income boleh tahan laa,@undercover_.007,_.AGENT._007_ ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
the best,@ahamadpilus,ahamadpilus ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
🥰🥰,@user181062474487,user181062474487 ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
✌️✌️,@johnzamdaniel,john zam ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
🥰🥰,@tokma_adam,nasriah shapee ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
tak semua tempat ada,@mazliza29,مذليذاواتي موذاهيدين ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
ALLAHuakbar,@hisyamahmad11,HisyamAhmad ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
ni cara yg baik. Gomen xboleh sesuka hati turun harga brg. Sebagai contoh ayam: ia melibatkan rangkaian yg pjg.iaitu dr. mknn ayam lg yg d impot.,@zazaabriza,zazaabriza ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
ALLAHuakbar,@mohdkhairil232,Mohd Khairil ,1,0,8h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
🤲,@zaimino,zaimino ,0,0,9h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
payayerubong buka cawangan bossss,@nonacat19,user7495954530422 @nonacat19 ,0,0,10h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
bagus,@laiweng,wai ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
@aminnaz318,@awien86,Azwin_Arman🧕 ,1,0,8h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
start dari bila ni..hari ni saya makan kat restoran mamak ayam goreng seketul nasi putih dgn kobis aja RM.9 ringgit,@paulmilan64,"Dr,Robin Titus ",1,0,21m ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
org PN x mkn menu rahmah ni...,@jentik274,jentik2 ,0,0,21m ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
