comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
sorry Kami masih sokong DSAI🥰,@thivagar60,Thivagar60 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"Mantap DSAI..🥰💪🏻💪🏻..cergas cerdas minda tindakan tepat..tak macam pm dulu dulu muka blur..mata layu..soramg sembab,sorang lembab,the best DSAI!",@ahmadnisfu8,Ali Setan ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
terbaik dsai. dapat jimat duit kerajaan tm50k hingga rm100k sebulan,@masyhur38,masyhur87 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
basah kepala cai² PHBN🤣🤣🤣🤣🤣 dengan air kencing PMX,@izzdania21,Dani danish ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
PN yg memperbodohkan rakyat,@neezam_73k,Teguhharapan_73 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
trboik..janji x mkn gaji buta cam menteri dlu tu tuttttttttt...jgn meroyan ya,@joll330,joll ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Masing2 dh dpt ghanimah. MADANIIIII!!!!,@ufuktimur365,UFUKTIMUR365 ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"Walaun dh mengelupur..time duta khas dilantik dan amik gaji tp x wat keja dan x tarik pelaburan, mana walaun nmpk. Hadi awang tu maksum",@14835842146m,148692195 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
:KOYAKKKKK,@sue69696,user372409279180 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"XBERGAJI OK LA.DRP SAKAU DUIT RAKYAT@KERAJAAN, KOMISYEN 3-5%..MENANTU YIDIN TOMPOK(SUAMI KPD ANAK YIDIN TOMPOK)😁😁",@pakengku2791,Hamba Faqir ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"Alhamdulillah DSAi YB Izzah 🥰🥰
terjamin duit rakyat..
dlm yg x lantik anak Bini pun boleh sakau bg anak menantu ...yg tu boleh plk ye😏😏",@user1886854048381,🌹 roses ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"Anak zahid ni kan yg jadi photograper bapak dia telentang atas katil konon sakit, malam leh gerak ke PWTC 🤣🤣🤣🤣",@usernotfound72882,happy ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Apa masalah.. Bg org yg mahu berkerja.. Bkn mcm duta timur tengah yg x buat kerja,@maggun7,MagGun7 ,0,1,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
