tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@nrlizzahti_/video/7179853775492893958,Ayuhlah buad pengelupasan geli geli kat muka ni 🤣 dah kusam benor dah muka tu😂 Siapa kata dengan set mild tak boleh buang sel kulit mati tu 👀 Rajin dengan tak je lah bila guna set maintain ni😝 #nurulizzahti  #brilliantskincare  #skincareroutine  #fullguide  #fyp  ,#nurulizzahti #brilliantskincare #skincareroutine #fullguide #fyp,nrlizzahti_,9175,2022-12-22,2023-02-03
https://www.tiktok.com/@potretkehidupan84/video/7182736583433391386,"Terpaksa private video sebelum ni sebab ramai ingat tu video baru, walaupun dah lama berlalu, semoga semua reformis ingat yg jalan ini tidak mudah, semoga DSAI terus istiqamah #anwaribrahim  #rafiziramli  #nurulizzahanwar  #nurulizzah  #wanazizah  #reformasi  #dsai  #pm10  #sabah  #sarawak  #malaysia ",#anwaribrahim #rafiziramli #nurulizzahanwar #nurulizzah #wanazizah #reformasi #dsai #pm10 #sabah #sarawak #malaysia,potretkehidupan84,568.7K,2022-12-30,2023-02-03
https://www.tiktok.com/@pinography/video/7165836957681995035,KITA TOLAK PARTI / CALON KEMPEN SECARA KOTOR. PUNYA TAK BAIK BUAT NURUL IZZAH ANWAR. YA ALLAH LINDUNGILAH PERJUANGAN YB NURUL IZZAH ANWAR UNTUK RAKYAT DAN NEGARA. #parlimen  #PRU15  #DEBAT  #NurullzzahAnwar  #rafiziramli  #anwaribrahim  #calonpru15  #malaysia  #yp #yp江 #ypage  #fypzviral  #fypppppppppppppppppppp  #ampang  #ph  #tolakcalonkorup  #nurulizzah  #lawantetaplawan  #barisannasional  #perikatannasional  #najibrazak  #anwaribrahim  #ismailsabri  #zahidhamidi  #tolakBN  #TOLAKPH  #tolakpemimpinrasuah  ,#parlimen #PRU15 #DEBAT #NurullzzahAnwar #rafiziramli #anwaribrahim #calonpru15 #malaysia #yp #yp #ypage #fypzviral #fypppppppppppppppppppp #ampang #ph #tolakcalonkorup #nurulizzah #lawantetaplawan #barisannasional #perikatannasional #najibrazak #anwaribrahim #ismailsabri #zahidhamidi #tolakBN #TOLAKPH #tolakpemimpinrasuah,pinography,74K,2022-11-14,2023-02-03
https://www.tiktok.com/@fatimahzahrah88/video/7165763758449609986,Makcik pun dah meluat dah dgn mereka ni. #fyp  #fypviral  #foryoupage  #pakatanharapan  #nurulizzah  #permatangapauh  #tolakph  #pru15  #malaysiamemilih ,#fyp #fypviral #foryoupage #pakatanharapan #nurulizzah #permatangapauh #tolakph #pru15 #malaysiamemilih,fatimahzahrah88,655.4K,2022-11-14,2023-02-03
https://www.tiktok.com/@azurenolyn/video/7172835234956741915,Santai santai je ye..Sedap dengar suara Nurul Izzah ni 🥰 sopan tapi tegas..#fypシ゚viral  #fyppppppppppppppppppppppp  #dsaipm10  #reformasi  #nurulizzahanwar  #puterireformasi  ,#fyp #fyppppppppppppppppppppppp #dsaipm10 #reformasi #nurulizzahanwar #puterireformasi,azurenolyn,266.7K,2022-12-3,2023-02-03
https://www.tiktok.com/@boom.malaysia/video/7172401578060696859,"Nakal juga YB Nurul Izzah ni ye, sanggup panjat tembok demi nak pergi tengok konsert hahha.  #trending  #viral  #beritaterkini  #isusemasa  #nurulizzahanwar  #pakatanharapan  #farafauzana  #hotfm  #assunta  #gosipartis  #artismalaysia  #hangat  #panas  #fyp  #foryoupage  ",#trending #viral #beritaterkini #isusemasa #nurulizzahanwar #pakatanharapan #farafauzana #hotfm #assunta #gosipartis #artismalaysia #hangat #panas #fyp #foryoupage,boom.malaysia,211.7K,2022-12-2,2023-02-03
https://www.tiktok.com/@asratmalaysia/video/7116174014896262427,"Ahli Politik yang benar benar belerja untuk rakyat, jawab di akhirat kelak #CapCut  #fyp  #fypシ  #fypシ゚viral  #asratkongsi  #malaysia  #malaysiatiktok  #nurulizzah  #anwaribrahim ",#CapCut #fyp #fyp #fyp #asratkongsi #malaysia #malaysiatiktok #nurulizzah #anwaribrahim,asratmalaysia,288.7K,2022-7-3,2023-02-03
https://www.tiktok.com/@pinography/video/7141988315120651547,HEBAT! TERUSKAN PERJUANGAN PUTERI REFORMASI YANG HEBAT DALAM PERJUANGANNYA. #nurulizzahanwar  #nurulizzah  #malaysia  #hebat  #debat  #perjuangan  #pkr  #ummo  #muda  #dap  #amanah  #pn  #barisannasional  #pakatanharapan  #parlimen  #parlimenMalaysia  #wanita  #menteri  #fight  #politik  #politics  #politicians  #ahliparlimen  #merdeka  #fyp  #fypage  #fypシ  #fyppppppppppppppppppppppp  ,#nurulizzahanwar #nurulizzah #malaysia #hebat #debat #perjuangan #pkr #ummo #muda #dap #amanah #pn #barisannasional #pakatanharapan #parlimen #parlimenMalaysia #wanita #menteri #fight #politik #politics #politicians #ahliparlimen #merdeka #fyp #fypage #fyp #fyppppppppppppppppppppppp,pinography,1.2M,2022-9-11,2023-02-03
https://www.tiktok.com/@rimbabara2022/video/7124144595176377627,oh adinda ku.... #musangking  #baling  #melayu  #pakatanharapan  #nurulizzah  #kepalair  #ph  #pakatanhancing  #umno  #bn  #pkr ,#musangking #baling #melayu #pakatanharapan #nurulizzah #kepalair #ph #pakatanhancing #umno #bn #pkr,rimbabara2022,42.3K,2022-7-25,2023-02-03
https://www.tiktok.com/@potretkehidupan84/video/7139210661128654106,Reply to @mummymithmithhy  betul tu. Nurul Izzah ni dari umur 17 dah struggled dengan mak dia berjuang mempertahankan maruah dan keadilan ayahnya yang dipijak2. Menangis Izzah bila mak dia cerita balik apa dia buat masa umur 17 nak tolong ayah dia.  #wanazizah  #nurulizzah  #nurulizzahanwar  #anwaribrahim  #indonesia  #abangbomba  #bomba  #rafiziramli  #pru15  #ayuhmalaysia  #malaysia  #kakwan  #sajat ,#wanazizah #nurulizzah #nurulizzahanwar #anwaribrahim #indonesia #abangbomba #bomba #rafiziramli #pru15 #ayuhmalaysia #malaysia #kakwan #sajat,potretkehidupan84,421.7K,2022-9-4,2023-02-03
https://www.tiktok.com/@ronjohn46_/video/7164296016756231450,@n_izzah_anwar  @reformasirakyat  @PH 2022  @permatangpauh_p044  @parti.keadilan.rakyat  @pakatanharapan2022  #nurulizzahanwar  #nurulizzah  #undi18  #anakmudaundiph  #refomasi  #ayuhmalaysia  #kitaboleh  #pematangpauh  #lawantetaplawan  ,#nurulizzahanwar #nurulizzah #undi18 #anakmudaundiph #refomasi #ayuhmalaysia #kitaboleh #pematangpauh #lawantetaplawan,ronjohn46_,851.4K,2022-11-10,2023-02-03
https://www.tiktok.com/@rakannurulizzahanwar/video/7165536128626478362,Nurul Izzah Anwar ✅✅✅✅ Ciri-ciri yang boleh bawak perubahan ✊🏼 #NurulIzzahAnwar  #HARAPAN  #pru15  #KitaBoleh  #ge15  #myPM  ,#NurulIzzahAnwar #HARAPAN #pru15 #KitaBoleh #ge15 #myPM,rakannurulizzahanwar,296.7K,2022-11-14,2023-02-03
https://www.tiktok.com/@pinography/video/7141372520724204827,TIDAK PERNAH KENAL ERTI PENAT. TERUS BERJUANG DEMI RAKYAT. @n_izzah  #nurulizzahanwar  #nurulizzahanwar  #nurulizzah  #fyp  #photography  #malaysia  #parlimen  #parlimenMalaysia  #Malaysia  #ayuhmalaysia  #umno #pkr #najibrazak #rasuah #perasuah  #my  #merdeka  #merdeka2022  #bangkit  #dunia #izzah  #foryou  #foryoupage  #fyppppppppppppppppppppppp  ,#nurulizzahanwar #nurulizzahanwar #nurulizzah #fyp #photography #malaysia #parlimen #parlimenMalaysia #Malaysia #ayuhmalaysia #umno #pkr #najibrazak #rasuah #perasuah #my #merdeka #merdeka2022 #bangkit #dunia #izzah #foryou #foryoupage #fyppppppppppppppppppppppp,pinography,129.1K,2022-9-9,2023-02-03
https://www.tiktok.com/@jason.yew/video/7127163734233025819,Jangan terlalu percaya pada orang yang berkuasa #nurulizzahanwar  #ayuhmalaysia  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ,#nurulizzahanwar #ayuhmalaysia #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,827.6K,2022-8-2,2023-02-03
https://www.tiktok.com/@jason.yew/video/7124534398396943643,"Nurul tak jadi belajar oversea, tapi universiti tempatan pun menolaknya atas sebab politik #nurulizzahanwar  #ayuhmalaysia  #KEADILAN  #PKR  #KEADILANuntukSemua  #foryou ",#nurulizzahanwar #ayuhmalaysia #KEADILAN #PKR #KEADILANuntukSemua #foryou,jason.yew,2.1M,2022-7-26,2023-02-03
https://www.tiktok.com/@topgdsai/video/7171804955353828634,#zuraidah  #pakatanharapan  #reformasi  #nurulizzahanwar  #perdanamenterike10  #pm10  #anwaribrahim  #datukserianwaribrahim  #dsai  ,#zuraidah #pakatanharapan #reformasi #nurulizzahanwar #perdanamenterike10 #pm10 #anwaribrahim #datukserianwaribrahim #dsai,topgdsai,1.4M,2022-11-30,2023-02-03
https://www.tiktok.com/@meettgy/video/7171070910638591259,#fyp  #anwaribrahim  #wanazizah  #ismailsabri  #muhyiddinyassin  #tunmahathir  #najibrazak  #nurulizzah  ,#fyp #anwaribrahim #wanazizah #ismailsabri #muhyiddinyassin #tunmahathir #najibrazak #nurulizzah,meettgy,779.9K,2022-11-28,2023-02-03
https://www.tiktok.com/@teroltv_/video/7128594901314424090,Tahniah buat Datuk Seri Anwar Ibrahim terima menantu baru #TerolTV  #anwaribrahim  #nurulizzahanwar  #viraltiktok  #beritatiktok  #fylpシ  #fypmalaysia ,#TerolTV #anwaribrahim #nurulizzahanwar #viraltiktok #beritatiktok #fylp #fypmalaysia,teroltv_,622.4K,2022-8-6,2023-02-03
https://www.tiktok.com/@meettgy/video/7172855439531576602,#fyp  #anwaribrahim  #najibrazak  #ismailsabri  #muhyiddinyassin  #abdullahbadawi  #tunmahathir  #nurulizzahanwar  #najwamahiaddin  ,#fyp #anwaribrahim #najibrazak #ismailsabri #muhyiddinyassin #abdullahbadawi #tunmahathir #nurulizzahanwar #najwamahiaddin,meettgy,1.8M,2022-12-3,2023-02-03
https://www.tiktok.com/@ybdrnorlelaariffin/video/7157924341907262747,#fyp  #pru15  #keadilan  #drnorlela  #nurulizzahanwar  Main Badminton Bersama Nurul Izzah,#fyp #pru15 #keadilan #drnorlela #nurulizzahanwar,ybdrnorlelaariffin,698K,2022-10-24,2023-02-03
