comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
terbaik kata hati awak terus kan kami sokong,@user7723943934483,alalatu ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
terbaik sis🥰🥰🥰,@malekabdullah29,malekabdullah29 ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
tak pe lah biar Nuzul Izzah buat kerja dia sekurangnya dapat juga hidu penyelewengan wang rakyat yang di lakukan kerjaan yg lepas itu kira dah bagus,@razimanomar,razimanomar ,2,1,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
"Terbaik,,, pencerahan, mna yg tk betul tu patut ditegur,,, teruskan",@lanjj646,Lan Vending ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
setuju kak.. masa kempen dulu banyak isu yg dia pertikai tp sekarang dia yg buat.lepas ni xtau apa plak,@jango1391,husseni ,3,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
kalu ada hati dari pada mambawang bagus isi borang gati nurul izah dari pada buang masa😁😁😁😁,@roseemik,Rose ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
betul saya sokong ph😁😁😁,@sorazalisulaiman,waklee jb ,4,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
PH the best,@63theva,Theva ,4,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
masalahnya mampukah org lain terima jawatan tanpa gaji,@appleapplenobita,appleapplenobita ,1,1,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Sape ni,@ayub65rahman,Ayub65rahman ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
"that's true dik,
abg agree with u,
im also from party amanah.
This is government not sdn.bhd.
DSAI where your own rules and regulation Before.",@azlanjaaffar,AJ ,2,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Betul dik.. Stuju,@elmey7371,PelautSenja ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
we who are with DSAI are all in one family KITA BOLEH PH 💯💪,@williamkumar54,William Kumar ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
terbaik dik.pak cik sokong ssangat...,@ayhmay2,ayhmay2 ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
nk cari lebih,@aznanosman532,aznanosman532 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
😁😁😁,@aninodri,@aninodri♥️ ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
"why worry, is the time now. She can access to the files n record now.....",@norashahriza,norashahriza ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
kalau dia ambil gaji mau sebulan du jaja😁😁😁,@awangdone,Awang Done ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
why Nurul is capable - DSAI is busy need somebody he trust to assist him,@ramdanj3135,Ramdan J ,3,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
dia ada pengalaman ajk kes 1mdb yg tiada pd org lain,@azmanjaafar95,azmanjaafar95 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
tanpa gaji laaaaaaaa lu pikir laaaaa apa laaaaa,@sailor815924,sailor815924 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Setuju dgn u sis..,@imah_mohdali59,ImahMohdAli ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
"Good rasional thinking, Malayaia do not lack of talent, without salary is just deception for public to swallow",@zarilaz,Zar-Rajawali ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Mmg ramai yg layak tp nak ke orgtu bekerja tanpa gaji,@uminurul4775,ZAR INa ,2,2,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
"Subhanallah MasyaAllah Tabarakallah Allahuakbar
Alhamdulillah",@user9249481984532,mai 66 ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
setuju Kak...,@arnasnasution452,arnasnasution452 ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Setuju👍👍👍,@wanazrul82,WanAzrul82 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Tak salah lantik anak...krn belum lg mendatangkan mudharat. lg pun musuh politik berada di mna2,@baimuaz,BAI MUAZ ,2,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
tlg la rekomen sapa² yg rasa dia layak memegang jawatan tu.ada ka yg sangguo tanpa upah.,@injeele,Zalee ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Anwar Ibrahim luar biasa hebat,@user7371816312522,user7371816312522 ,1,0,2023-2-2,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
"betul tu Sis, saya setuju sangat2 org yang taksub dah buta agak nya kod.",@meehongkong123,meehongkong123 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
sokong sis,@lailamanja1511,lailamanja1511 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
terbaik sis masuk pn.....,@user336317186740,user336317186740 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
nak cari org jujur sangat susah,@ahmadgb235,ahmadgb235 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Terbaik puan yg baik kita sokong baik tapi yg tak betul jgn sokong juga ...,@adnanadnansenik,Adnan Adnan Senik ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
".Bukan soal lantikan tapi soal perkembangan ketirisan duit negara selama ni... Ada sbb knp ambil Nurul,klu taktau strategi Anwar...jgn kecam dulu...",@ritzmangtr,WJF ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
demi kesejahteraan dan keamanan negara sokong dan undilah kerajaan perpaduan BN PH...Takbirr,@saidhusin15,saidhusin15 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Politik strategi.Nama je penasihat ekonomi.Kerja dia dpt korek fail.Nama pun MEMBANTU.Dah berhasil.Tungguuu....beratur ke mahkamah.,@mutusammy,mamee@7 ,3,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
gaji tak ambil ..masuk Kut lain😂😂,@mr_ari11,ARI1 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
well said 👍,@mazyn65,mazyn@mommy ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
this is about the trust ...you misjudgedment...the finance dept still many culprit even new gov action done.you must think long term action...,@sadiqsigarga,ismeth ulam raja ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Lubang je lebih,@nordinobaidullah,nordinobaidullah ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
"Idea asal adalah utk volunteer, tetapi volunteer tak proper tanpa perlantikan i.e. menyibuk bersama advisors/officers lain.",@azzarqali,Muaz Jabal ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
Ada kah menteri2 sanggup kerja tanpa gaji atau elaun. Utang negara dah lebih satu trillion kena jimat cermat kak ooi,@kanagalingamvelaitham,Kanagalingam Velaitham ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@ainurhassim/video/7195181136845229318,152,96,63,2023-2-2
