comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
"benda yg kita boleh persoalankan, tnya je. jgn anggap anwar atau mana² pemimpin politik suci. mana² pemimpin",@in_inch,Eugen H. Krab ,1,1,3h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
utk jaga Dsai jugak,@rizwanaziz95,Rizwan Aziz ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Saya ada sijil pengakap darjah dulu pergi jemboree,@hairyismailarahman,hairyismail ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
rasanya bukan sebab kepakaran..lebih kepada memantau dengan kepercayaan..tengok je camna Kan.,@qillasyuhadah,Qilla Syuhadah ,2,0,4h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
bang selalu dapat berita kat mana?,@jamesboend007,JAMESBOenD007 ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
2x5 5x2,@bangmet_png,jinsepat ,0,0,10h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
X amek gaji.. komisen cukup ahhh 😂,@owl_kualalumpur,OWL_KualaLumpur ,0,1,10h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
terbaik bang...😂😂😂sama ape yg aku pikir...,@matsilau81,Mat silau ,0,0,11h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
xbergaji...dnga blh lah percaya mmg xlh.....sbb kata² bnyak yg dusta,@ridhwanlibero,RidhwanLibero ,0,0,14h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
saya setuju dgn abg 😊,@halimmashop,Abdul Halim Zakariya ,0,0,15h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
the real Megah Holding 😂😂😂,@zyanlee_,ZyanLee_ ,0,0,16h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Isn't our economic minister our PM himself kh???,@darshansivalingam,D Si315 ,0,0,18h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
saje nak meriah ofis tu dengan anak beranak,@hamba_adam__,luther phy ,0,0,19h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
sy rasa mrk lantik dia supaya utk mentoring,@henrylau7789,henrylau ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
Sy setuju abg memberi pendapat dgn org yg dpt jawatan tu sbb sy yKin abg lebih tahu bab ekonomi.,@routesevenmotorsport,ROUTE SEVEN MOTORSPORT #R7 ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
😁,@jailanisheikh,jailanisheikh ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@nazrihamdan/video/7194038999374155035,9152,2804,643,2023-1-29
